#Mapping quality	mapping quality
0.0	4.3457431E7
1.0	7493481.0
2.0	6546043.0
3.0	6131929.0
4.0	5662501.0
5.0	5417632.0
6.0	5328565.0
7.0	4960407.0
8.0	5111978.0
9.0	4906480.0
10.0	5104968.0
11.0	4747451.0
12.0	4856912.0
13.0	5177475.0
14.0	4720974.0
15.0	5089071.0
16.0	5033507.0
17.0	4991346.0
18.0	5069711.0
19.0	4980320.0
20.0	6260758.0
21.0	5420548.0
22.0	5552156.0
23.0	5554806.0
24.0	5942398.0
25.0	6038179.0
26.0	6115606.0
27.0	6292827.0
28.0	6254530.0
29.0	6250022.0
30.0	8850733.0
31.0	6827550.0
32.0	7041387.0
33.0	7324987.0
34.0	7400178.0
35.0	7446939.0
36.0	8319157.0
37.0	7855064.0
38.0	7821981.0
39.0	7718909.0
40.0	1.2682731E7
41.0	8473406.0
42.0	9701326.0
43.0	9025223.0
44.0	8965264.0
45.0	1.4112364E7
46.0	1.0717996E7
47.0	1.0168173E7
48.0	1.6550908E7
49.0	1.1523023E7
50.0	1.9369989E7
51.0	1.9947404E7
52.0	2.0934992E7
53.0	2.2115527E7
54.0	2.6295116E7
55.0	2.6442628E7
56.0	2.4542629E7
57.0	2.4672826E7
58.0	2.6532363E7
59.0	2.5345197E7
60.0	2.052946486E9
