#Coverage (X)	Coverage
1.0	98.36270126761669
2.0	94.7796194518968
3.0	87.97099946517946
4.0	78.04290185409715
5.0	66.05872956683285
6.0	53.542935248727225
7.0	41.871074118545074
8.0	31.922590275230135
9.0	24.038069131545882
10.0	18.14444736985044
11.0	13.9375520158747
12.0	11.029199357357726
13.0	9.055105013829149
14.0	7.718218473618066
15.0	6.797694931731002
16.0	6.14154129953107
17.0	5.651438736298857
18.0	5.265283544031647
19.0	4.9459658915340725
20.0	4.671828861213783
21.0	4.428969218875423
22.0	4.210278586554722
23.0	4.010173460473638
24.0	3.8257781354527225
25.0	3.654257570609957
26.0	3.493987707840901
27.0	3.3443487493175894
28.0	3.204026868557463
29.0	3.072233843606071
30.0	2.948130696072269
31.0	2.8311222485117895
32.0	2.7209498020578593
33.0	2.6166421084500513
34.0	2.5179816876321723
35.0	2.4242358798670836
36.0	2.335492150361816
37.0	2.2510677825300007
38.0	2.170948322062273
39.0	2.0947585853634934
40.0	2.022175106431334
41.0	1.9531264270049462
42.0	1.8870659080241836
43.0	1.8240520321422764
44.0	1.7638590385733721
45.0	1.7061791725209758
46.0	1.6509155790221115
47.0	1.5981440785077297
48.0	1.54743762191967
49.0	1.4986916280784612
50.0	1.4517850282803693
51.0	1.406655236474876
