#Read position (bp)	Clipping profile
0.0	22.63402667738609
1.0	1.9453417182331276
2.0	1.7442987081934396
3.0	1.5226905513717457
4.0	1.3140995586473068
5.0	1.0963364797179636
6.0	0.9712203092454488
7.0	0.8584040331767462
8.0	0.7950832084718362
9.0	0.7364528152265494
10.0	0.6798166878967823
11.0	0.6439263056111202
12.0	0.6093077961925814
13.0	0.5767399095940471
14.0	0.5467196112459741
15.0	0.5172833753625622
16.0	0.49515432448110247
17.0	0.4736849055498627
18.0	0.4522936177816588
19.0	0.43794310055784247
20.0	0.4229624106747867
21.0	0.4104627054278014
22.0	0.398055220569973
23.0	0.3858283339742437
24.0	0.3756162067138467
25.0	0.3652298853850421
26.0	0.355927153628832
27.0	0.34609159295749264
28.0	0.3363610610626932
29.0	0.3272978461505436
30.0	0.9640258380524662
31.0	0.9368003298313452
32.0	0.8832125986987114
33.0	0.8714237589514777
34.0	0.8046818139765917
35.0	0.9065661314139778
36.0	0.8629676616012781
37.0	0.8325362140182138
38.0	0.818434179509626
39.0	0.7835262005362335
40.0	0.7978575051789752
41.0	0.7898125570637673
42.0	0.7549391607363086
43.0	0.7471132360453484
44.0	0.7172991527341405
45.0	0.7383356481718377
46.0	0.6920205193952222
47.0	0.6881741606641333
48.0	0.6710954569277564
49.0	0.6512117163545214
50.0	0.6297422974232816
51.0	0.6354778932933504
52.0	0.6193815928692429
53.0	0.6049619103535587
54.0	0.573486579198787
55.0	1.1893702014737562
56.0	0.5663843283949613
57.0	0.5492236509793338
58.0	1.0295330544836394
59.0	0.5300533375833271
60.0	0.5174114592363913
61.0	0.49308833159623855
62.0	0.4761825410895309
63.0	0.4834666709941938
64.0	0.4611903236578305
65.0	0.4590077744477821
66.0	0.44553078924348044
67.0	0.4274940181308615
68.0	0.41321010452143636
69.0	0.4025970747359542
70.0	0.38651230186049124
71.0	0.38359711289214016
72.0	0.35827493103612
73.0	0.33850006175563974
74.0	0.3222859241676095
75.0	0.3013045047956588
76.0	0.255414614480156
77.0	0.22863868065617524
78.0	0.21099768871368837
79.0	0.19495390267785084
80.0	0.19037362334972094
81.0	0.182926826925295
82.0	0.17523667114059369
83.0	0.17297342909003285
84.0	0.17291579134680973
85.0	0.17371247304202697
86.0	0.1725814924361157
87.0	0.17451171641472077
88.0	0.17394046233744284
89.0	0.1762421295501524
90.0	0.17900746038612345
91.0	0.1828794358919782
92.0	0.1845573346391399
93.0	0.18772869135514927
94.0	0.19013410650566046
95.0	0.1937870585872674
96.0	0.19701477220776162
97.0	0.20001577737157827
98.0	0.20491498554554272
99.0	0.21057373109131394
100.0	0.21363621651456854
101.0	0.21653603541806019
102.0	0.22183742695584813
103.0	0.22549806406988482
104.0	0.2297222702287697
105.0	0.23413347884344515
106.0	0.2386317844923244
107.0	0.24364242563652017
108.0	0.24823935586824786
109.0	0.2527082022261464
110.0	0.257410161234414
111.0	0.26195329623913344
112.0	0.2664861845339465
113.0	0.2714110094826768
114.0	0.27686738250779797
115.0	0.2822097608852112
116.0	0.2876520446842112
117.0	0.2932326590669466
118.0	0.2991373256504698
119.0	0.30492543590880844
120.0	0.3109735564310202
121.0	0.3176877130971435
122.0	0.32410727685345975
123.0	0.3308265568745362
124.0	0.33773540102887983
125.0	0.3450925387416254
126.0	0.35324507731084986
127.0	0.361541069818763
128.0	0.37006889413830685
129.0	0.37880549517219214
130.0	0.38788023763298646
131.0	0.39908245323808267
132.0	0.4117461058435693
133.0	0.4240985146356511
134.0	0.43681340079066944
135.0	0.44951547855830487
136.0	0.46812734626441654
137.0	0.4860193825996085
138.0	0.504604352692216
139.0	0.5240154637710216
140.0	0.5438326007298655
141.0	0.5771164761831047
142.0	0.6108985979055392
143.0	0.6457181990059897
144.0	0.7312679800139461
145.0	0.8316908604509416
146.0	0.9853005694954857
147.0	1.1290157992867291
148.0	1.2710569728470256
149.0	1.3910997410771682
150.0	1.3651537907556002
