#Read position (bp)	Clipping profile
0.0	18.37201237482804
1.0	1.9307495424667265
2.0	1.756806094484006
3.0	1.5605500500028433
4.0	1.3690960699337689
5.0	1.163811185213288
6.0	1.0429385550671018
7.0	0.9346818470322714
8.0	0.8732983766745309
9.0	0.8149477056632166
10.0	0.7573130241996441
11.0	0.7217822658346325
12.0	0.686482177780601
13.0	0.6526221938072334
14.0	0.6206688069661166
15.0	0.5890693524062802
16.0	0.5659064068490612
17.0	0.5428829732325039
18.0	0.5197194331641741
19.0	0.502881491314475
20.0	0.48598290933147714
21.0	0.47265714095385797
22.0	0.4591968148948338
23.0	0.44591266229496884
24.0	0.4342160525312395
25.0	0.42252419885639647
26.0	0.41251699149911536
27.0	0.4022228334457009
28.0	0.39208503181441984
29.0	0.3827682500271172
30.0	0.8696237034988397
31.0	0.8503100192135092
32.0	0.7937686436826491
33.0	0.7782988700692103
34.0	0.7293462306970045
35.0	0.8384031506869363
36.0	0.797340664606547
37.0	0.7691943287484537
38.0	0.7447169191253145
39.0	0.7267486134836645
40.0	0.7458159719987645
41.0	0.7363291600337805
42.0	0.702183414386501
43.0	0.7046944311480383
44.0	0.6709283799301728
45.0	0.6803864571914695
46.0	0.6599453816697421
47.0	0.6533863387549477
48.0	0.6322500815743558
49.0	0.6160544098946624
50.0	0.6124994316226068
51.0	0.6000864359703953
52.0	0.5922020296193163
53.0	0.5783697377753182
54.0	0.5594636899416082
55.0	1.151433860227723
56.0	0.5450006218090793
57.0	0.5418818165219612
58.0	0.989980099830504
59.0	0.5081373658744538
60.0	0.5011243146413987
61.0	0.4950291885633779
62.0	0.4809460130306332
63.0	0.4727932839982251
64.0	0.4588737971913135
65.0	0.45477147235660564
66.0	0.44029849570556384
67.0	0.43059429084440703
68.0	0.41745539712594104
69.0	0.40342235869687165
70.0	0.3931759597026893
71.0	0.38414949750781435
72.0	0.37206031224060426
73.0	0.36259846974227283
74.0	0.3450368097003921
75.0	0.3308931922047188
76.0	0.2969198547795637
77.0	0.2807763019072481
78.0	0.2698123280023621
79.0	0.2611740815628223
80.0	0.25386218941141825
81.0	0.2499112667395874
82.0	0.2456420824531225
83.0	0.2448949801572504
84.0	0.24237246951423816
85.0	0.24218995460323064
86.0	0.24391205512077138
87.0	0.24527606177925623
88.0	0.2457915029122969
89.0	0.24697755257829015
90.0	0.2487729761328263
91.0	0.2517829858866728
92.0	0.25416776812235586
93.0	0.2563916360173895
94.0	0.2588978966900406
95.0	0.26172975128102527
96.0	0.26473064519784
97.0	0.26806922142557404
98.0	0.27155444372729887
99.0	0.27511298906601916
100.0	0.2792097651303598
101.0	0.28309984949852146
102.0	0.28587879260064736
103.0	0.28915692686545275
104.0	0.2941650884626092
105.0	0.2979826424752565
106.0	0.30198944919150006
107.0	0.30582900011524594
108.0	0.3098696939648036
109.0	0.3138975067402945
110.0	0.3177816459973484
111.0	0.3219632389801594
112.0	0.3265015386294345
113.0	0.3309948536046611
114.0	0.3356760340908921
115.0	0.3405353697399849
116.0	0.3455855434556361
117.0	0.3506089641713024
118.0	0.3555971105610628
119.0	0.3607134731803801
120.0	0.3658022901182315
121.0	0.37159342284827673
122.0	0.3775246620300943
123.0	0.3838528364635384
124.0	0.3901639682451402
125.0	0.39672499286363727
126.0	0.4043406801926466
127.0	0.4118067488921112
128.0	0.4195546158580825
129.0	0.42750263489801427
130.0	0.43575920520443745
131.0	0.4463022652428958
132.0	0.45816573445838216
133.0	0.4698546155776714
134.0	0.4818635418449271
135.0	0.4934674078753757
136.0	0.5112886711022943
137.0	0.5279930461224395
138.0	0.5454920843273188
139.0	0.5635475849318821
140.0	0.5818765606474011
141.0	0.6132168083629402
142.0	0.6446553485821271
143.0	0.6764797265122062
144.0	0.7583930527175494
145.0	0.85368446427826
146.0	0.9951006240275966
147.0	1.126825261819473
148.0	1.251490674682024
149.0	1.3535501988981509
150.0	1.3240608624408203
