#Coverage (X)	Coverage
1.0	74.58544951603612
2.0	52.128254924484075
3.0	32.836010836109125
4.0	20.68952220777676
5.0	13.005159987958052
6.0	8.642498121512006
7.0	6.072143634686526
8.0	4.565007875115981
9.0	3.612571133602458
10.0	2.97531115598143
11.0	2.5138248091814432
12.0	2.1609577693175623
13.0	1.8782140481923761
14.0	1.644827624376319
15.0	1.4491772604789048
16.0	1.282300846503503
17.0	1.1394959910148117
18.0	1.015446179654404
19.0	0.9073819276008663
20.0	0.8128512540703525
21.0	0.7299910827362623
22.0	0.6575630093280438
23.0	0.593651176335527
24.0	0.5374611665638724
25.0	0.48797624960968733
26.0	0.44397418233198493
27.0	0.40517852061793747
28.0	0.3709309914695922
29.0	0.34053084120560584
30.0	0.3133184471073349
31.0	0.2890061410686826
32.0	0.26725613772244117
33.0	0.24757209503692934
34.0	0.2299530895190145
35.0	0.21405483583072282
36.0	0.19963896619083243
37.0	0.18656869706104828
38.0	0.174692078304588
39.0	0.16392027698734069
40.0	0.15401435702464994
41.0	0.14500046037551328
42.0	0.1368283987409029
43.0	0.12932359640264224
44.0	0.12242233233563127
45.0	0.1160818417047409
46.0	0.11021879701559101
47.0	0.10475921226188234
48.0	0.09967978700188951
49.0	0.0949504721903196
50.0	0.09055048923202946
51.0	0.08646300213712266
