#Mapping quality	mapping quality
0.0	6.7185561E7
1.0	3724195.0
2.0	3675862.0
3.0	4104450.0
4.0	3620281.0
5.0	3459716.0
6.0	3702508.0
7.0	3387818.0
8.0	3467303.0
9.0	3573621.0
10.0	3421988.0
11.0	2777465.0
12.0	2991534.0
13.0	4167075.0
14.0	2536445.0
15.0	3391123.0
16.0	3064011.0
17.0	2722897.0
18.0	2984981.0
19.0	2896139.0
20.0	5584021.0
21.0	3566776.0
22.0	3566197.0
23.0	3346183.0
24.0	3881690.0
25.0	4037266.0
26.0	3599568.0
27.0	5664762.0
28.0	3519955.0
29.0	3441955.0
30.0	8887443.0
31.0	4244892.0
32.0	4326038.0
33.0	5080722.0
34.0	4437151.0
35.0	4436268.0
36.0	4836325.0
37.0	4695300.0
38.0	4343541.0
39.0	4944691.0
40.0	1.5715671E7
41.0	5589264.0
42.0	5987824.0
43.0	6284958.0
44.0	5685181.0
45.0	8205047.0
46.0	6948273.0
47.0	7058271.0
48.0	8852121.0
49.0	6596281.0
50.0	1.1001157E7
51.0	7432382.0
52.0	7691938.0
53.0	9944389.0
54.0	8025995.0
55.0	9150493.0
56.0	9209802.0
57.0	8883277.0
58.0	8142554.0
59.0	7907452.0
60.0	1.714268661E9
