#Mapping quality	mapping quality
0.0	3.3840004E7
1.0	5785580.0
2.0	5157727.0
3.0	4990791.0
4.0	4547777.0
5.0	4373102.0
6.0	4339512.0
7.0	4015420.0
8.0	4061165.0
9.0	4049378.0
10.0	4112071.0
11.0	3769436.0
12.0	3864429.0
13.0	4371653.0
14.0	3675213.0
15.0	4097313.0
16.0	4001752.0
17.0	3883556.0
18.0	3970646.0
19.0	3870773.0
20.0	5294698.0
21.0	4303780.0
22.0	4347374.0
23.0	4325946.0
24.0	4726785.0
25.0	4796031.0
26.0	4877085.0
27.0	5182324.0
28.0	4896486.0
29.0	4935906.0
30.0	7229720.0
31.0	5511103.0
32.0	5711573.0
33.0	6169782.0
34.0	6026053.0
35.0	6176878.0
36.0	6897509.0
37.0	6633144.0
38.0	6554513.0
39.0	6661210.0
40.0	1.139373E7
41.0	7340174.0
42.0	8010780.0
43.0	7786774.0
44.0	7887338.0
45.0	1.0506706E7
46.0	8964294.0
47.0	8476212.0
48.0	1.1222799E7
49.0	8937623.0
50.0	1.2726179E7
51.0	1.1225833E7
52.0	1.1423618E7
53.0	1.2790254E7
54.0	1.1891618E7
55.0	1.3656451E7
56.0	1.5537791E7
57.0	1.6567215E7
58.0	1.7023518E7
59.0	1.7131673E7
60.0	2.208820205E9
