#Insert size (bp)	insert size
2.0	140.0
3.0	147.0
4.0	152.0
5.0	155.0
6.0	152.0
7.0	146.0
8.0	121.0
9.0	134.0
10.0	134.0
11.0	158.0
12.0	145.0
13.0	134.0
14.0	128.0
15.0	122.0
16.0	153.0
17.0	161.0
18.0	166.0
19.0	4032.0
20.0	4516.0
21.0	3377.0
22.0	1869.0
23.0	1074.0
24.0	727.0
25.0	593.0
26.0	509.0
27.0	441.0
28.0	454.0
29.0	430.0
30.0	416.0
31.0	467.0
32.0	469.0
33.0	465.0
34.0	516.0
35.0	516.0
36.0	497.0
37.0	620.0
38.0	568.0
39.0	623.0
40.0	670.0
41.0	651.0
42.0	685.0
43.0	772.0
44.0	756.0
45.0	781.0
46.0	781.0
47.0	840.0
48.0	839.0
49.0	895.0
50.0	951.0
51.0	950.0
52.0	899.0
53.0	1053.0
54.0	950.0
55.0	1009.0
56.0	1072.0
57.0	1107.0
58.0	1097.0
59.0	1105.0
60.0	1201.0
61.0	1175.0
62.0	1328.0
63.0	1371.0
64.0	1417.0
65.0	1445.0
66.0	1444.0
67.0	1466.0
68.0	1542.0
69.0	1594.0
70.0	1578.0
71.0	1636.0
72.0	1626.0
73.0	1680.0
74.0	1639.0
75.0	1723.0
76.0	1842.0
77.0	1764.0
78.0	1801.0
79.0	1959.0
80.0	1897.0
81.0	2050.0
82.0	2108.0
83.0	2091.0
84.0	2071.0
85.0	2088.0
86.0	2110.0
87.0	2231.0
88.0	2184.0
89.0	2228.0
90.0	2185.0
91.0	2182.0
92.0	2261.0
93.0	2333.0
94.0	2469.0
95.0	2317.0
96.0	2307.0
97.0	2321.0
98.0	2358.0
99.0	2421.0
100.0	2323.0
101.0	2268.0
102.0	2107.0
103.0	2314.0
104.0	2420.0
105.0	2408.0
106.0	2245.0
107.0	2312.0
108.0	2306.0
109.0	2320.0
110.0	2269.0
111.0	2273.0
112.0	2275.0
113.0	2160.0
114.0	2098.0
115.0	2156.0
116.0	2146.0
117.0	2085.0
118.0	1964.0
119.0	2020.0
120.0	2057.0
121.0	2069.0
122.0	2066.0
123.0	2150.0
124.0	2169.0
125.0	2273.0
126.0	2177.0
127.0	2368.0
128.0	2441.0
129.0	2494.0
130.0	2582.0
131.0	2865.0
132.0	2798.0
133.0	2964.0
134.0	3051.0
135.0	3262.0
136.0	3588.0
137.0	3784.0
138.0	3986.0
139.0	4311.0
140.0	4980.0
141.0	5503.0
142.0	6459.0
143.0	9032.0
144.0	86121.0
145.0	89747.0
146.0	91443.0
147.0	93411.0
148.0	94820.0
149.0	96724.0
150.0	98445.0
151.0	99089.0
152.0	101774.0
153.0	101986.0
154.0	103939.0
155.0	105451.0
156.0	107028.0
157.0	107607.0
158.0	109653.0
159.0	110446.0
160.0	111629.0
161.0	112617.0
162.0	114101.0
163.0	116118.0
164.0	117407.0
165.0	118907.0
166.0	119681.0
167.0	121599.0
168.0	122383.0
169.0	123777.0
170.0	125457.0
171.0	126464.0
172.0	126885.0
173.0	128516.0
174.0	130182.0
175.0	130465.0
176.0	131980.0
177.0	131815.0
178.0	133376.0
179.0	134085.0
180.0	135066.0
181.0	136489.0
182.0	136298.0
183.0	137052.0
184.0	139693.0
185.0	140181.0
186.0	141335.0
187.0	141776.0
188.0	141941.0
189.0	142272.0
190.0	143054.0
191.0	143028.0
192.0	144822.0
193.0	145277.0
194.0	146157.0
195.0	147096.0
196.0	146934.0
197.0	147004.0
