#Mapping quality	mapping quality
0.0	5.8002793E7
1.0	3650232.0
2.0	3592438.0
3.0	4080126.0
4.0	3575081.0
5.0	3412783.0
6.0	3639974.0
7.0	3322490.0
8.0	3323061.0
9.0	3557484.0
10.0	3404167.0
11.0	2740432.0
12.0	2934187.0
13.0	4302311.0
14.0	2555051.0
15.0	3381066.0
16.0	3084201.0
17.0	2736944.0
18.0	3053300.0
19.0	2903744.0
20.0	5618577.0
21.0	3569443.0
22.0	3520878.0
23.0	3346740.0
24.0	3871300.0
25.0	4017713.0
26.0	3680037.0
27.0	5793360.0
28.0	3559204.0
29.0	3544423.0
30.0	7906450.0
31.0	4297447.0
32.0	4310322.0
33.0	5200546.0
34.0	4439335.0
35.0	4538689.0
36.0	4934580.0
37.0	4880293.0
38.0	4524114.0
39.0	5116542.0
40.0	1.6015579E7
41.0	5702931.0
42.0	6084496.0
43.0	6400009.0
44.0	5931431.0
45.0	8063778.0
46.0	7226969.0
47.0	7071392.0
48.0	8748890.0
49.0	6830774.0
50.0	1.1667148E7
51.0	7591523.0
52.0	7871971.0
53.0	1.0722882E7
54.0	8224696.0
55.0	1.0027038E7
56.0	1.0141503E7
57.0	9810582.0
58.0	9064462.0
59.0	8964076.0
60.0	1.88914156E9
