#Insert size (bp)	insert size
1.0	67.0
2.0	1992.0
3.0	1901.0
4.0	2143.0
5.0	2379.0
6.0	2118.0
7.0	2076.0
8.0	2176.0
9.0	2029.0
10.0	1930.0
11.0	2440.0
12.0	2551.0
13.0	2024.0
14.0	1904.0
15.0	1812.0
16.0	2178.0
17.0	2063.0
18.0	2096.0
19.0	29121.0
20.0	28235.0
21.0	18429.0
22.0	10713.0
23.0	6402.0
24.0	4955.0
25.0	4234.0
26.0	3830.0
27.0	3626.0
28.0	3556.0
29.0	3329.0
30.0	3183.0
31.0	3168.0
32.0	3151.0
33.0	3195.0
34.0	3323.0
35.0	3257.0
36.0	3226.0
37.0	3195.0
38.0	3286.0
39.0	3166.0
40.0	3328.0
41.0	3348.0
42.0	3370.0
43.0	3450.0
44.0	3418.0
45.0	3682.0
46.0	3385.0
47.0	3642.0
48.0	3550.0
49.0	3405.0
50.0	3395.0
51.0	3329.0
52.0	3442.0
53.0	3510.0
54.0	3357.0
55.0	3366.0
56.0	3583.0
57.0	3817.0
58.0	3602.0
59.0	3599.0
60.0	3537.0
61.0	3774.0
62.0	3618.0
63.0	3552.0
64.0	3476.0
65.0	3547.0
66.0	3349.0
67.0	3423.0
68.0	3553.0
69.0	3548.0
70.0	3479.0
71.0	3546.0
72.0	3401.0
73.0	3703.0
74.0	3516.0
75.0	3632.0
76.0	3775.0
77.0	3781.0
78.0	3777.0
79.0	3851.0
80.0	3833.0
81.0	3987.0
82.0	4005.0
83.0	3978.0
84.0	3678.0
85.0	3835.0
86.0	3752.0
87.0	3814.0
88.0	3803.0
89.0	3829.0
90.0	3845.0
91.0	3813.0
92.0	3787.0
93.0	3826.0
94.0	3983.0
95.0	3841.0
96.0	3590.0
97.0	3891.0
98.0	3918.0
99.0	3939.0
100.0	3802.0
101.0	3863.0
102.0	3808.0
103.0	3818.0
104.0	3902.0
105.0	3713.0
106.0	3803.0
107.0	3761.0
108.0	3667.0
109.0	3528.0
110.0	3809.0
111.0	3779.0
112.0	3797.0
113.0	3812.0
114.0	3715.0
115.0	3810.0
116.0	3916.0
117.0	3991.0
118.0	3836.0
119.0	3734.0
120.0	3767.0
121.0	3985.0
122.0	4005.0
123.0	4121.0
124.0	3990.0
125.0	4143.0
126.0	4236.0
127.0	4298.0
128.0	4554.0
129.0	4684.0
130.0	4800.0
131.0	5019.0
132.0	5106.0
133.0	5579.0
134.0	5873.0
135.0	6051.0
136.0	6468.0
137.0	6862.0
138.0	7223.0
139.0	7820.0
140.0	8670.0
141.0	9658.0
142.0	10496.0
143.0	13905.0
144.0	101865.0
145.0	106204.0
146.0	109061.0
147.0	109746.0
148.0	112528.0
149.0	114287.0
150.0	116065.0
151.0	117716.0
152.0	119882.0
153.0	121459.0
154.0	123082.0
155.0	124487.0
156.0	125512.0
157.0	127124.0
158.0	129298.0
159.0	131353.0
160.0	132463.0
161.0	134909.0
162.0	135888.0
163.0	138083.0
164.0	139596.0
165.0	141169.0
166.0	142684.0
167.0	145279.0
168.0	146197.0
169.0	148226.0
170.0	150522.0
171.0	152464.0
172.0	153666.0
173.0	156026.0
174.0	157973.0
175.0	160637.0
176.0	162009.0
177.0	163535.0
178.0	166318.0
179.0	168061.0
180.0	169227.0
181.0	171249.0
182.0	173385.0
183.0	175969.0
184.0	176868.0
185.0	179488.0
186.0	182073.0
187.0	183152.0
188.0	186154.0
189.0	187004.0
190.0	189294.0
191.0	192120.0
192.0	193324.0
193.0	195549.0
194.0	197163.0
195.0	200574.0
196.0	202247.0
197.0	204142.0
198.0	207367.0
199.0	208230.0
200.0	209982.0
201.0	213483.0
202.0	214158.0
203.0	217225.0
204.0	219210.0
205.0	220188.0
206.0	223560.0
207.0	225758.0
208.0	227342.0
209.0	230209.0
210.0	231780.0
211.0	235683.0
212.0	236954.0
213.0	238997.0
214.0	242158.0
215.0	245005.0
216.0	246444.0
217.0	249240.0
218.0	250363.0
219.0	252820.0
220.0	254532.0
221.0	255841.0
222.0	258685.0
223.0	261335.0
224.0	262787.0
225.0	265821.0
226.0	266409.0
227.0	270369.0
228.0	272041.0
229.0	273973.0
230.0	276177.0
231.0	278083.0
232.0	280450.0
233.0	282281.0
234.0	284221.0
235.0	286218.0
236.0	288902.0
237.0	289949.0
238.0	292845.0
239.0	294746.0
240.0	296530.0
241.0	296906.0
242.0	299566.0
243.0	301222.0
244.0	304542.0
245.0	306469.0
246.0	309219.0
247.0	307847.0
248.0	311342.0
249.0	312894.0
250.0	315517.0
251.0	315750.0
252.0	318827.0
253.0	319626.0
254.0	321672.0
255.0	322985.0
256.0	325302.0
257.0	327634.0
258.0	329240.0
259.0	329269.0
260.0	331459.0
261.0	333420.0
262.0	334213.0
263.0	336010.0
264.0	336659.0
265.0	339694.0
266.0	340713.0
267.0	342739.0
268.0	343865.0
269.0	344162.0
270.0	344322.0
271.0	346742.0
272.0	346288.0
273.0	347667.0
274.0	349972.0
275.0	351381.0
276.0	353447.0
277.0	353264.0
278.0	354744.0
279.0	355182.0
280.0	356815.0
281.0	356356.0
282.0	357747.0
283.0	359572.0
284.0	359749.0
285.0	360329.0
286.0	361141.0
287.0	361419.0
288.0	362743.0
289.0	362953.0
290.0	363452.0
291.0	364628.0
292.0	365411.0
293.0	364494.0
294.0	365853.0
295.0	366771.0
296.0	366041.0
297.0	366923.0
298.0	367509.0
299.0	366123.0
300.0	368387.0
301.0	367209.0
302.0	367760.0
303.0	368114.0
304.0	368332.0
305.0	368250.0
306.0	367465.0
307.0	368177.0
308.0	367899.0
309.0	367974.0
310.0	366475.0
311.0	366090.0
312.0	367528.0
313.0	365599.0
314.0	366481.0
315.0	365358.0
316.0	365330.0
317.0	365288.0
318.0	365662.0
319.0	364899.0
320.0	362330.0
321.0	362513.0
322.0	361485.0
323.0	361773.0
324.0	360117.0
325.0	359966.0
326.0	359026.0
327.0	358885.0
328.0	356935.0
329.0	356380.0
330.0	356623.0
331.0	355339.0
332.0	353831.0
333.0	352218.0
334.0	351969.0
335.0	351672.0
336.0	349864.0
337.0	349643.0
338.0	347996.0
339.0	348049.0
340.0	346284.0
341.0	344376.0
342.0	342881.0
343.0	341500.0
344.0	339785.0
345.0	338781.0
346.0	337499.0
347.0	336133.0
348.0	336407.0
349.0	333157.0
350.0	332746.0
351.0	329993.0
352.0	330061.0
353.0	327198.0
354.0	325531.0
355.0	324656.0
356.0	322835.0
357.0	320884.0
358.0	318797.0
359.0	317996.0
360.0	316410.0
361.0	315348.0
362.0	313568.0
363.0	311839.0
364.0	309771.0
365.0	307246.0
366.0	305025.0
367.0	305360.0
368.0	303480.0
369.0	302178.0
370.0	298197.0
371.0	295825.0
372.0	294518.0
373.0	292729.0
374.0	291930.0
375.0	290415.0
376.0	288185.0
377.0	285570.0
378.0	284632.0
379.0	284488.0
380.0	280752.0
381.0	279039.0
382.0	277331.0
383.0	274920.0
384.0	273993.0
385.0	271777.0
386.0	269590.0
387.0	267686.0
388.0	265608.0
389.0	264114.0
390.0	263008.0
391.0	260603.0
392.0	258588.0
393.0	256623.0
394.0	254330.0
395.0	254035.0
396.0	252335.0
397.0	250720.0
398.0	247572.0
399.0	246005.0
400.0	244008.0
401.0	242585.0
402.0	239950.0
403.0	239385.0
404.0	237726.0
405.0	235122.0
406.0	232235.0
407.0	230789.0
408.0	230154.0
409.0	227935.0
410.0	226075.0
411.0	224921.0
412.0	222188.0
413.0	220921.0
414.0	219259.0
415.0	217052.0
416.0	215863.0
417.0	213939.0
418.0	211749.0
419.0	210686.0
420.0	208904.0
421.0	207457.0
422.0	205494.0
423.0	203457.0
424.0	202521.0
425.0	200361.0
426.0	198198.0
427.0	196731.0
428.0	195854.0
429.0	193857.0
430.0	191377.0
431.0	189998.0
432.0	188093.0
433.0	187091.0
434.0	185617.0
435.0	183390.0
436.0	182002.0
437.0	180166.0
438.0	179135.0
439.0	177372.0
440.0	176185.0
441.0	174425.0
442.0	171477.0
443.0	170676.0
444.0	169027.0
445.0	168894.0
446.0	166224.0
447.0	164806.0
448.0	163857.0
449.0	162494.0
450.0	159165.0
451.0	159231.0
452.0	158201.0
453.0	156499.0
454.0	155087.0
455.0	153743.0
456.0	152155.0
457.0	151203.0
458.0	149735.0
459.0	147986.0
460.0	146143.0
461.0	143233.0
462.0	142743.0
463.0	141012.0
464.0	139630.0
465.0	137587.0
466.0	136221.0
467.0	135883.0
468.0	135004.0
469.0	133101.0
470.0	131653.0
471.0	130840.0
472.0	129748.0
473.0	127649.0
474.0	127149.0
475.0	126234.0
476.0	125020.0
477.0	124083.0
478.0	122718.0
479.0	120938.0
480.0	119928.0
481.0	118706.0
482.0	117981.0
483.0	117232.0
484.0	115764.0
485.0	114417.0
486.0	113982.0
487.0	112157.0
488.0	110503.0
489.0	110173.0
490.0	108628.0
491.0	107589.0
492.0	107240.0
493.0	105970.0
494.0	105153.0
495.0	103842.0
496.0	102965.0
497.0	101552.0
498.0	100924.0
499.0	100048.0
500.0	98556.0
501.0	98155.0
502.0	96759.0
503.0	95632.0
504.0	94839.0
505.0	93974.0
506.0	93214.0
507.0	91907.0
508.0	91570.0
509.0	90441.0
510.0	88835.0
511.0	88888.0
512.0	87701.0
513.0	86868.0
514.0	85900.0
515.0	85182.0
516.0	84473.0
517.0	83657.0
518.0	82540.0
519.0	81422.0
520.0	81424.0
521.0	80039.0
522.0	79567.0
523.0	78669.0
524.0	77790.0
525.0	77641.0
526.0	76306.0
527.0	75654.0
528.0	74988.0
529.0	74540.0
530.0	74017.0
531.0	73064.0
532.0	72405.0
533.0	71285.0
534.0	70752.0
535.0	69895.0
536.0	68885.0
537.0	67857.0
538.0	67049.0
539.0	65935.0
540.0	64608.0
541.0	64746.0
542.0	63776.0
543.0	63361.0
544.0	62704.0
545.0	61891.0
546.0	60480.0
547.0	59978.0
548.0	59648.0
549.0	59168.0
550.0	58622.0
551.0	57743.0
552.0	57214.0
553.0	57051.0
554.0	56309.0
555.0	55922.0
556.0	55368.0
557.0	53959.0
558.0	53573.0
559.0	53062.0
560.0	52417.0
561.0	52166.0
562.0	51378.0
563.0	51100.0
564.0	50275.0
565.0	49811.0
566.0	49649.0
567.0	49063.0
568.0	48593.0
569.0	48119.0
570.0	47620.0
571.0	46986.0
572.0	45962.0
573.0	46191.0
574.0	45061.0
575.0	45371.0
576.0	44412.0
577.0	44127.0
578.0	43429.0
579.0	43388.0
580.0	42352.0
581.0	41839.0
582.0	41958.0
583.0	41221.0
584.0	40505.0
585.0	40229.0
586.0	40096.0
587.0	39609.0
588.0	39356.0
589.0	39024.0
590.0	38416.0
591.0	38259.0
592.0	37756.0
593.0	37028.0
594.0	36731.0
595.0	36458.0
596.0	36354.0
597.0	35593.0
598.0	35324.0
599.0	34410.0
600.0	33950.0
601.0	33747.0
602.0	33405.0
603.0	33101.0
604.0	32920.0
605.0	32252.0
606.0	32092.0
607.0	31844.0
608.0	31431.0
609.0	30901.0
610.0	30793.0
611.0	30301.0
612.0	30162.0
613.0	29726.0
614.0	29725.0
615.0	29063.0
616.0	28982.0
617.0	28669.0
618.0	28704.0
619.0	28312.0
620.0	27506.0
621.0	27951.0
622.0	26960.0
623.0	26946.0
624.0	26605.0
625.0	26185.0
626.0	26130.0
627.0	25658.0
628.0	25674.0
629.0	25243.0
630.0	24761.0
631.0	24500.0
632.0	24157.0
633.0	23981.0
634.0	24029.0
635.0	23734.0
636.0	23507.0
637.0	23357.0
638.0	22903.0
639.0	23019.0
640.0	22450.0
641.0	22021.0
642.0	21786.0
643.0	21443.0
644.0	21491.0
645.0	20998.0
646.0	21066.0
647.0	20694.0
648.0	20446.0
649.0	20203.0
650.0	19959.0
651.0	19471.0
652.0	19227.0
653.0	19182.0
654.0	18963.0
655.0	18607.0
656.0	18342.0
657.0	18217.0
658.0	17949.0
659.0	17609.0
660.0	17592.0
661.0	17412.0
