#Mapping quality	mapping quality
0.0	3.0123973E7
1.0	5949203.0
2.0	5266239.0
3.0	5097740.0
4.0	4669639.0
5.0	4482971.0
6.0	4442109.0
7.0	4143687.0
8.0	4127957.0
9.0	4147530.0
10.0	4162314.0
11.0	3886022.0
12.0	4002744.0
13.0	4373411.0
14.0	3861401.0
15.0	4169978.0
16.0	4113064.0
17.0	4052848.0
18.0	4158792.0
19.0	4091941.0
20.0	5058115.0
21.0	4447636.0
22.0	4499720.0
23.0	4511292.0
24.0	4810215.0
25.0	4909486.0
26.0	5052705.0
27.0	5302478.0
28.0	5139679.0
29.0	5211796.0
30.0	6616664.0
31.0	5713617.0
32.0	5927537.0
33.0	6281063.0
34.0	6243987.0
35.0	6409033.0
36.0	6983330.0
37.0	6870637.0
38.0	6887409.0
39.0	6913385.0
40.0	1.0190863E7
41.0	7540141.0
42.0	8254917.0
43.0	8042869.0
44.0	8215341.0
45.0	1.0063878E7
46.0	9267703.0
47.0	8791875.0
48.0	1.1115703E7
49.0	9389249.0
50.0	1.2558692E7
51.0	1.1861875E7
52.0	1.2407487E7
53.0	1.3280711E7
54.0	1.3533986E7
55.0	1.4992269E7
56.0	1.6786525E7
57.0	1.9547309E7
58.0	2.2517474E7
59.0	2.2520668E7
60.0	2.17985836E9
61.0	1.5979305E7
62.0	6089746.0
63.0	1606066.0
64.0	423537.0
65.0	653145.0
66.0	140334.0
67.0	30770.0
68.0	12983.0
69.0	489.0
70.0	71311.0
