#Mapping quality	mapping quality
0.0	6.12381E7
1.0	3487023.0
2.0	3506389.0
3.0	3966607.0
4.0	3483511.0
5.0	3333624.0
6.0	3564296.0
7.0	3286601.0
8.0	3284013.0
9.0	3514125.0
10.0	3310780.0
11.0	2692918.0
12.0	2909417.0
13.0	4177268.0
14.0	2490790.0
15.0	3308679.0
16.0	2999667.0
17.0	2654052.0
18.0	2956583.0
19.0	2853316.0
20.0	5591253.0
21.0	3538761.0
22.0	3518448.0
23.0	3288928.0
24.0	3826404.0
25.0	3998121.0
26.0	3601133.0
27.0	5786865.0
28.0	3498273.0
29.0	3460419.0
30.0	8280955.0
31.0	4233970.0
32.0	4242893.0
33.0	5109977.0
34.0	4384818.0
35.0	4433790.0
36.0	4832939.0
37.0	4761717.0
38.0	4385184.0
39.0	4978521.0
40.0	1.6081192E7
41.0	5567627.0
42.0	5962495.0
43.0	6258597.0
44.0	5720159.0
45.0	7949047.0
46.0	7021258.0
47.0	6952410.0
48.0	8568348.0
49.0	6597726.0
50.0	1.1218614E7
51.0	7347307.0
52.0	7624785.0
53.0	1.0164534E7
54.0	7963999.0
55.0	9401494.0
56.0	9434139.0
57.0	9123321.0
58.0	8368351.0
59.0	8238132.0
60.0	1.782680302E9
