#Position (bp)	insert size
3519247.5	31147.752329388062
1.05577415E7	19156.038681523536
1.75962355E7	28230.056025239195
2.46347295E7	31515.14233862073
3.16732235E7	23500.68494210066
3.87117175E7	23313.987206384467
4.57502115E7	18249.06048935206
5.27887055E7	14152.14438174681
5.98271995E7	9924.570166245401
6.68656935E7	5096.934705103392
7.39041875E7	15548.438646628561
8.09426815E7	6522.189313821938
8.79811755E7	5975.165876682467
9.50196695E7	6541.534085947733
1.020581635E8	9495.407991987982
1.090966575E8	12257.040956830962
1.161351515E8	10364.528913127848
1.231736455E8	4437.480434524718
1.302121395E8	4125.83017345704
1.372506335E8	1326.730445710116
1.442891275E8	4188.182232717206
1.513276215E8	2280.90455088124
1.583661155E8	1821.2671507465739
1.654046095E8	909.0557547545659
1.724431035E8	296.6211640631195
1.794815975E8	1003.7256680506761
1.865200915E8	928.2300062666119
1.935585855E8	504.9637373407383
2.005970795E8	295.08305597904274
2.06554927E8	251.70623736097068
2.10074174E8	81576.18304543475
2.146740675E8	28801.629907694925
2.217125615E8	42653.706447667304
2.287510555E8	25654.49124898863
2.357895495E8	33389.61766908445
2.428280435E8	13318.60671908506
2.498665375E8	17955.558594464892
2.569050315E8	20200.28672028001
2.639435255E8	28603.644488412723
2.709820195E8	17909.7423154266
2.780205135E8	19169.7187006039
2.850590075E8	11191.403159614312
2.920975015E8	12736.478529931801
2.991359955E8	15240.41412380122
3.061744895E8	4701.6430136144945
3.132129835E8	8019.730820886411
3.202514775E8	5713.532957792142
3.272899715E8	4844.488907873861
3.343284655E8	6120.319606258723
3.413669595E8	4225.04050193838
3.484054535E8	464.1928078637279
3.554439475E8	4428.702502067825
3.624824415E8	3464.685604118383
3.695209355E8	2026.6638323035827
3.765594295E8	616.6876480890079
3.835979235E8	655.8010193336422
3.906364175E8	688.4623504864999
3.976749115E8	254.59044088218567
4.047134055E8	341.3082701911486
4.08526901E8	251.61321880219518
4.12046148E8	32832.08274247952
4.187903935E8	40665.7603293251
4.258288875E8	26444.677465560097
4.328673815E8	18808.809089373204
4.399058755E8	14991.496855345911
4.469443695E8	13325.901163617164
4.539828635E8	4273.647637956444
4.610213575E8	16031.629102555637
4.680598515E8	17873.282789209334
4.750983455E8	2768.560773538167
4.821368395E8	11702.822893715245
4.891753335E8	3208.088949744962
4.962138275E8	7136.11791858148
5.032523215E8	6462.11964869281
5.102908155E8	5162.36373967571
5.173293095E8	2473.384179074243
5.243678035E8	3305.5736132605684
