#Mapping quality	mapping quality
0.0	3.1929639E7
1.0	5790265.0
2.0	5195050.0
3.0	5000413.0
4.0	4595260.0
5.0	4428262.0
6.0	4416697.0
7.0	4098457.0
8.0	4167726.0
9.0	4113905.0
10.0	4211124.0
11.0	3874063.0
12.0	3990080.0
13.0	4441801.0
14.0	3834619.0
15.0	4184653.0
16.0	4111073.0
17.0	4013767.0
18.0	4116849.0
19.0	4018587.0
20.0	5279074.0
21.0	4409960.0
22.0	4490832.0
23.0	4478768.0
24.0	4832501.0
25.0	4907902.0
26.0	5037280.0
27.0	5288578.0
28.0	5124350.0
29.0	5151176.0
30.0	7137155.0
31.0	5697593.0
32.0	5922386.0
33.0	6308594.0
34.0	6221016.0
35.0	6380642.0
36.0	7050984.0
37.0	6834884.0
38.0	6833010.0
39.0	6862035.0
40.0	1.0851654E7
41.0	7545951.0
42.0	8215211.0
43.0	8014212.0
44.0	8148323.0
45.0	1.0529165E7
46.0	9232100.0
47.0	8798412.0
48.0	1.1473347E7
49.0	9353616.0
50.0	1.2948928E7
51.0	1.2123488E7
52.0	1.258679E7
53.0	1.3556897E7
54.0	1.3892309E7
55.0	1.527769E7
56.0	1.6597429E7
57.0	1.8483978E7
58.0	2.0848584E7
59.0	2.0872579E7
60.0	2.180030335E9
61.0	1.5259644E7
62.0	5850244.0
63.0	1622754.0
64.0	412508.0
65.0	688614.0
66.0	140954.0
67.0	30841.0
68.0	11295.0
69.0	443.0
70.0	85366.0
