#Mapping quality	mapping quality
0.0	6.5475323E7
1.0	2475462.0
2.0	2623818.0
3.0	3024094.0
4.0	3181389.0
5.0	2893841.0
6.0	3087586.0
7.0	3803361.0
8.0	4789688.0
9.0	3281183.0
10.0	2450185.0
11.0	2146610.0
12.0	1679846.0
13.0	1440141.0
14.0	1277529.0
15.0	1322792.0
16.0	1315623.0
17.0	1403405.0
18.0	1369688.0
19.0	1438770.0
20.0	1743350.0
21.0	1996028.0
22.0	2883932.0
23.0	2206918.0
24.0	1836385.0
25.0	1720036.0
26.0	1502214.0
27.0	1640057.0
28.0	1332283.0
29.0	1282873.0
30.0	2180222.0
31.0	1583062.0
32.0	1782436.0
33.0	1661864.0
34.0	1581000.0
35.0	1377769.0
36.0	1188760.0
37.0	1190035.0
38.0	1116823.0
39.0	1173851.0
40.0	1204803.0
41.0	1153752.0
42.0	1212097.0
43.0	1420865.0
44.0	1098141.0
45.0	1194053.0
46.0	1114768.0
47.0	1064073.0
48.0	1118408.0
49.0	943307.0
50.0	989104.0
51.0	957266.0
52.0	1022436.0
53.0	846132.0
54.0	1297774.0
55.0	901686.0
56.0	946550.0
57.0	908505.0
58.0	899627.0
59.0	836375.0
60.0	3.90844485E8
