#Duplication rate	Coverage
1.0	1.34187108E8
2.0	1.6770242E7
3.0	3159585.0
4.0	1075097.0
5.0	444101.0
6.0	237530.0
7.0	138151.0
8.0	90234.0
9.0	61838.0
10.0	45292.0
11.0	33881.0
12.0	26758.0
13.0	20788.0
14.0	17306.0
15.0	14437.0
16.0	12148.0
17.0	10339.0
18.0	8969.0
19.0	7778.0
20.0	6997.0
21.0	6048.0
22.0	5286.0
23.0	4795.0
24.0	4330.0
25.0	3924.0
26.0	3447.0
27.0	3179.0
28.0	2972.0
29.0	2678.0
30.0	2478.0
31.0	2304.0
32.0	2232.0
33.0	1989.0
34.0	1916.0
35.0	1833.0
36.0	1554.0
37.0	1517.0
38.0	1465.0
39.0	1384.0
40.0	1270.0
41.0	1245.0
42.0	1135.0
43.0	1076.0
44.0	1013.0
45.0	1000.0
46.0	885.0
47.0	868.0
48.0	815.0
49.0	805.0
50.0	27037.0
