#GC Content (%)	Sample
1.0	3.2695038985564487E-7
2.0	2.860815911236893E-7
3.0	4.495567860515117E-7
4.0	1.0217199682988903E-6
5.0	1.9617023391338692E-6
6.0	2.1251775340616916E-6
7.0	2.2886527289895143E-6
8.0	2.5338655213812476E-6
9.0	3.7190606846079602E-6
10.0	5.312943835154229E-6
11.0	6.457270199648986E-6
12.0	9.76764289693739E-6
13.0	1.589796270673073E-5
14.0	2.1701332126668427E-5
15.0	3.845753960677023E-5
16.0	6.796481229124217E-5
17.0	1.2673414486779437E-4
18.0	2.307043688418894E-4
19.0	4.3950306156345057E-4
20.0	8.18479432204875E-4
21.0	0.001444344215986043
22.0	0.0024493897144022953
23.0	0.003955364078876127
24.0	0.006065542763803193
25.0	0.009895807449760803
26.0	0.011133886838546667
27.0	0.016044926906970843
28.0	0.02030349660363935
29.0	0.02469382730741968
30.0	0.029226544905982147
31.0	0.03359917941991154
32.0	0.0381230693579479
33.0	0.04173938588254372
34.0	0.043730145937576015
35.0	0.04407859331556467
36.0	0.043950837450728586
37.0	0.043921289309245375
38.0	0.04342403863507367
39.0	0.04206000160859592
40.0	0.04049133450686727
41.0	0.0392027412828487
42.0	0.03788455904854821
43.0	0.036925082260718084
44.0	0.03580364242351322
45.0	0.03252686387878249
46.0	0.029163606955934937
47.0	0.02589042486549261
48.0	0.023165702054033132
49.0	0.020920533726894418
50.0	0.019015434674004305
51.0	0.018864587937884657
52.0	0.013997808778487185
53.0	0.014165043902898349
54.0	0.012913109991342354
55.0	0.011747572720305714
56.0	0.010645668168894725
57.0	0.009630691552386607
58.0	0.008739588264835048
59.0	0.007971581799064138
60.0	0.0073470656856411245
61.0	0.006773758177029249
62.0	0.006148547294027792
63.0	0.005446462200611528
64.0	0.004641469471988198
65.0	0.003804803424347603
66.0	0.0030707997991216806
67.0	0.002460628634053583
68.0	0.0019470304403890974
69.0	0.0015349503427747888
70.0	0.00119516715011731
71.0	9.206922978334959E-4
72.0	6.852062795399676E-4
73.0	5.376699161176079E-4
74.0	4.1064968965869E-4
75.0	3.256425882962223E-4
76.0	2.4962662265478485E-4
77.0	1.9805019865505686E-4
78.0	1.606552478153175E-4
79.0	1.37155688544443E-4
80.0	1.1704823956832086E-4
81.0	9.179132195197231E-5
82.0	7.278733054161295E-5
83.0	5.1494686402264066E-5
84.0	3.886622759408979E-5
85.0	3.2490694991904706E-5
86.0	2.3417821673410562E-5
87.0	1.647012588897811E-5
88.0	1.2710196405638195E-5
89.0	9.440692507081745E-6
90.0	4.168617470659471E-6
91.0	1.757358345474091E-6
92.0	9.808511695669346E-7
93.0	5.312943835154229E-7
94.0	2.0434399365977804E-7
95.0	3.6781918858760045E-7
96.0	3.678191885876005E-7
97.0	4.495567860515117E-7
98.0	1.3486703581545352E-6
99.0	1.6347519492782241E-6
100.0	2.246966554282919E-4
