#Coverage	Number of genomic locations
0.0	2.311246187E9
1.0	3.9502217E8
2.0	7.9203177E7
3.0	1.8687868E7
4.0	5829241.0
5.0	2350418.0
6.0	1104075.0
7.0	575290.0
8.0	326852.0
9.0	198953.0
10.0	129692.0
11.0	88075.0
12.0	64048.0
13.0	47259.0
14.0	36674.0
15.0	28014.0
16.0	22895.0
17.0	19914.0
18.0	16295.0
19.0	15079.0
20.0	13617.0
21.0	12485.0
22.0	11578.0
23.0	10647.0
24.0	9935.0
25.0	9524.0
26.0	8549.0
27.0	8356.0
28.0	7860.0
29.0	7501.0
30.0	6898.0
31.0	6707.0
32.0	6822.0
33.0	6485.0
34.0	6448.0
35.0	6125.0
36.0	5855.0
37.0	5415.0
38.0	5709.0
39.0	5481.0
40.0	5076.0
41.0	4916.0
42.0	4838.0
43.0	4718.0
44.0	4406.0
45.0	4371.0
46.0	4196.0
47.0	4187.0
48.0	3948.0
49.0	3891.0
50.0	3829.0
51.0	3536.0
52.0	3727.0
53.0	3299.0
54.0	3306.0
55.0	3167.0
56.0	3040.0
57.0	2976.0
58.0	2901.0
59.0	2964.0
60.0	2873.0
61.0	2768.0
62.0	2703.0
63.0	2706.0
64.0	2614.0
65.0	2650.0
66.0	2564.0
67.0	2385.0
68.0	2364.0
69.0	2359.0
70.0	2041.0
71.0	1971.0
72.0	1947.0
73.0	1871.0
74.0	1849.0
75.0	1787.0
76.0	1570.0
77.0	1592.0
78.0	1473.0
79.0	1387.0
80.0	1343.0
81.0	1438.0
82.0	1312.0
83.0	1227.0
84.0	1199.0
85.0	1052.0
86.0	1103.0
87.0	1041.0
88.0	902.0
89.0	927.0
90.0	901.0
91.0	948.0
92.0	943.0
93.0	822.0
94.0	814.0
95.0	773.0
96.0	841.0
97.0	809.0
98.0	782.0
99.0	810.0
100.0	747.0
101.0	754.0
102.0	731.0
103.0	683.0
104.0	732.0
105.0	652.0
106.0	652.0
107.0	586.0
108.0	662.0
109.0	597.0
110.0	619.0
111.0	659.0
112.0	664.0
113.0	620.0
114.0	589.0
115.0	609.0
116.0	590.0
117.0	610.0
118.0	542.0
119.0	528.0
120.0	509.0
121.0	511.0
122.0	522.0
123.0	478.0
124.0	462.0
125.0	432.0
126.0	435.0
127.0	425.0
128.0	381.0
129.0	412.0
130.0	407.0
131.0	421.0
132.0	434.0
133.0	387.0
134.0	390.0
135.0	345.0
136.0	373.0
137.0	359.0
138.0	324.0
139.0	338.0
140.0	354.0
141.0	348.0
142.0	334.0
143.0	318.0
144.0	346.0
145.0	352.0
146.0	339.0
147.0	315.0
148.0	336.0
149.0	271.0
150.0	299.0
151.0	305.0
152.0	305.0
153.0	319.0
154.0	271.0
155.0	284.0
156.0	259.0
157.0	260.0
158.0	219.0
159.0	208.0
160.0	219.0
161.0	203.0
162.0	175.0
163.0	183.0
164.0	193.0
165.0	191.0
166.0	176.0
167.0	155.0
168.0	164.0
169.0	173.0
170.0	149.0
171.0	157.0
172.0	172.0
173.0	140.0
174.0	143.0
175.0	150.0
176.0	154.0
177.0	155.0
178.0	137.0
179.0	126.0
180.0	159.0
181.0	136.0
182.0	130.0
183.0	137.0
184.0	153.0
185.0	135.0
186.0	150.0
187.0	143.0
188.0	151.0
189.0	131.0
190.0	145.0
191.0	145.0
192.0	120.0
193.0	110.0
194.0	119.0
195.0	109.0
196.0	113.0
197.0	106.0
198.0	108.0
199.0	105.0
200.0	104.0
201.0	89.0
202.0	89.0
203.0	94.0
204.0	81.0
205.0	86.0
206.0	88.0
207.0	106.0
208.0	99.0
209.0	113.0
210.0	118.0
211.0	110.0
212.0	125.0
213.0	105.0
214.0	86.0
215.0	77.0
216.0	86.0
217.0	95.0
218.0	89.0
219.0	107.0
220.0	106.0
221.0	131.0
222.0	105.0
223.0	106.0
224.0	109.0
225.0	117.0
226.0	107.0
227.0	115.0
228.0	116.0
229.0	95.0
230.0	147.0
231.0	130.0
232.0	163.0
233.0	161.0
234.0	146.0
235.0	142.0
236.0	203.0
237.0	210.0
238.0	232.0
239.0	229.0
240.0	257.0
241.0	266.0
242.0	276.0
243.0	263.0
244.0	305.0
245.0	321.0
246.0	338.0
247.0	326.0
248.0	384.0
249.0	407.0
250.0	473.0
251.0	461.0
252.0	481.0
253.0	525.0
254.0	514.0
255.0	569.0
256.0	509.0
257.0	526.0
258.0	556.0
259.0	591.0
260.0	575.0
261.0	590.0
262.0	615.0
263.0	539.0
264.0	566.0
265.0	619.0
266.0	662.0
267.0	625.0
268.0	610.0
269.0	643.0
270.0	629.0
271.0	623.0
272.0	714.0
273.0	705.0
274.0	759.0
275.0	758.0
276.0	713.0
277.0	733.0
278.0	739.0
279.0	736.0
280.0	709.0
281.0	747.0
282.0	702.0
283.0	661.0
284.0	713.0
285.0	795.0
286.0	724.0
287.0	713.0
288.0	737.0
289.0	694.0
290.0	754.0
291.0	644.0
292.0	607.0
293.0	589.0
294.0	584.0
295.0	579.0
296.0	510.0
297.0	533.0
298.0	500.0
299.0	477.0
300.0	458.0
301.0	438.0
302.0	402.0
303.0	376.0
304.0	354.0
305.0	306.0
306.0	303.0
307.0	284.0
308.0	268.0
309.0	217.0
310.0	182.0
311.0	201.0
312.0	159.0
313.0	147.0
314.0	149.0
315.0	132.0
316.0	136.0
317.0	118.0
318.0	108.0
319.0	75.0
320.0	77.0
321.0	73.0
322.0	70.0
323.0	62.0
324.0	54.0
325.0	49.0
326.0	31.0
327.0	39.0
328.0	33.0
329.0	23.0
330.0	33.0
331.0	28.0
332.0	17.0
333.0	23.0
334.0	25.0
335.0	26.0
336.0	19.0
337.0	18.0
338.0	27.0
339.0	27.0
340.0	22.0
341.0	21.0
342.0	15.0
343.0	21.0
344.0	37.0
345.0	35.0
346.0	28.0
347.0	26.0
348.0	26.0
349.0	29.0
350.0	28.0
351.0	18.0
352.0	21.0
353.0	25.0
354.0	16.0
355.0	16.0
356.0	21.0
357.0	28.0
358.0	19.0
359.0	13.0
360.0	17.0
361.0	23.0
362.0	17.0
363.0	20.0
364.0	22.0
365.0	17.0
366.0	26.0
367.0	28.0
368.0	16.0
369.0	16.0
370.0	18.0
371.0	20.0
372.0	24.0
373.0	20.0
374.0	24.0
375.0	23.0
376.0	26.0
377.0	20.0
378.0	21.0
379.0	27.0
380.0	29.0
381.0	16.0
382.0	22.0
383.0	21.0
384.0	23.0
385.0	19.0
386.0	18.0
387.0	18.0
388.0	27.0
389.0	20.0
390.0	20.0
391.0	22.0
392.0	16.0
393.0	24.0
394.0	25.0
395.0	21.0
396.0	19.0
397.0	25.0
398.0	21.0
399.0	23.0
400.0	18.0
401.0	11.0
402.0	16.0
403.0	13.0
404.0	7.0
405.0	10.0
406.0	9.0
407.0	11.0
408.0	21.0
409.0	15.0
410.0	11.0
411.0	14.0
412.0	10.0
413.0	7.0
414.0	18.0
415.0	13.0
416.0	12.0
417.0	9.0
418.0	17.0
419.0	17.0
420.0	15.0
421.0	12.0
422.0	13.0
423.0	10.0
424.0	14.0
425.0	15.0
426.0	12.0
427.0	11.0
428.0	9.0
429.0	8.0
430.0	16.0
431.0	16.0
432.0	12.0
433.0	17.0
434.0	20.0
435.0	13.0
436.0	10.0
437.0	14.0
438.0	10.0
439.0	10.0
440.0	9.0
441.0	12.0
442.0	9.0
443.0	10.0
444.0	14.0
445.0	7.0
446.0	12.0
447.0	9.0
448.0	9.0
449.0	5.0
450.0	16.0
451.0	18.0
452.0	9.0
453.0	10.0
454.0	13.0
455.0	14.0
456.0	20.0
457.0	14.0
458.0	12.0
459.0	12.0
460.0	10.0
461.0	8.0
462.0	10.0
463.0	8.0
464.0	17.0
465.0	10.0
466.0	10.0
467.0	13.0
468.0	10.0
469.0	11.0
470.0	9.0
471.0	15.0
472.0	12.0
473.0	6.0
474.0	6.0
475.0	6.0
476.0	6.0
477.0	6.0
478.0	10.0
479.0	7.0
480.0	5.0
481.0	14.0
482.0	5.0
483.0	9.0
484.0	7.0
485.0	10.0
486.0	7.0
487.0	10.0
488.0	8.0
489.0	5.0
490.0	10.0
491.0	10.0
492.0	6.0
493.0	7.0
494.0	4.0
495.0	12.0
496.0	12.0
497.0	14.0
498.0	46.0
499.0	4.0
500.0	15.0
501.0	9.0
502.0	6.0
503.0	15.0
504.0	4.0
505.0	11.0
506.0	8.0
507.0	9.0
508.0	13.0
509.0	15.0
510.0	11.0
511.0	7.0
512.0	3.0
514.0	11.0
515.0	10.0
516.0	4.0
517.0	8.0
518.0	3.0
519.0	7.0
520.0	7.0
521.0	7.0
522.0	8.0
523.0	6.0
524.0	7.0
525.0	10.0
526.0	2.0
527.0	5.0
528.0	11.0
529.0	10.0
530.0	7.0
531.0	7.0
532.0	9.0
533.0	9.0
534.0	8.0
535.0	9.0
536.0	8.0
537.0	13.0
538.0	6.0
539.0	11.0
540.0	14.0
541.0	8.0
542.0	8.0
543.0	3.0
544.0	11.0
545.0	4.0
546.0	4.0
547.0	5.0
548.0	5.0
549.0	7.0
550.0	3.0
551.0	5.0
552.0	7.0
553.0	6.0
554.0	9.0
555.0	4.0
556.0	5.0
557.0	1.0
558.0	10.0
559.0	5.0
560.0	3.0
561.0	1.0
562.0	4.0
563.0	1.0
564.0	2.0
565.0	4.0
566.0	7.0
567.0	1.0
568.0	3.0
569.0	7.0
570.0	4.0
571.0	4.0
572.0	5.0
573.0	5.0
574.0	4.0
575.0	6.0
576.0	3.0
577.0	4.0
578.0	7.0
579.0	4.0
580.0	2.0
581.0	2.0
582.0	5.0
583.0	4.0
584.0	2.0
585.0	4.0
586.0	2.0
587.0	3.0
590.0	2.0
591.0	2.0
592.0	2.0
593.0	3.0
594.0	2.0
595.0	2.0
596.0	8.0
599.0	2.0
600.0	3.0
601.0	3.0
602.0	1.0
603.0	3.0
604.0	4.0
605.0	2.0
606.0	3.0
607.0	5.0
608.0	2.0
609.0	6.0
610.0	2.0
611.0	5.0
612.0	1.0
613.0	4.0
614.0	5.0
615.0	8.0
616.0	7.0
617.0	4.0
618.0	4.0
619.0	4.0
620.0	3.0
621.0	3.0
622.0	4.0
623.0	4.0
624.0	1.0
625.0	3.0
626.0	1.0
627.0	2.0
628.0	2.0
629.0	7.0
630.0	1.0
631.0	2.0
632.0	2.0
633.0	2.0
634.0	5.0
635.0	3.0
636.0	3.0
637.0	2.0
638.0	3.0
639.0	3.0
640.0	2.0
641.0	2.0
642.0	4.0
643.0	3.0
644.0	1.0
645.0	1.0
646.0	6.0
647.0	7.0
649.0	4.0
650.0	4.0
651.0	6.0
652.0	6.0
653.0	5.0
654.0	3.0
655.0	4.0
656.0	4.0
657.0	4.0
658.0	2.0
659.0	9.0
660.0	2.0
661.0	3.0
662.0	3.0
663.0	5.0
664.0	2.0
665.0	3.0
666.0	3.0
667.0	7.0
668.0	3.0
669.0	2.0
670.0	1.0
671.0	2.0
673.0	4.0
674.0	3.0
675.0	3.0
676.0	3.0
677.0	2.0
678.0	2.0
679.0	1.0
680.0	2.0
681.0	3.0
682.0	2.0
683.0	3.0
684.0	2.0
