#Coverage (X)	Coverage
1.0	28.27823224271168
2.0	7.404984169360205
3.0	2.519085274611399
4.0	1.1809920176423105
5.0	0.6685667139746556
6.0	0.4175279678505319
7.0	0.278430653076839
8.0	0.19531204574572314
9.0	0.14320721433618644
10.0	0.109113198159136
11.0	0.08595500988458582
12.0	0.06993421576339642
13.0	0.05845299413709881
14.0	0.05007907821838842
15.0	0.0436585633569706
16.0	0.03872785600785278
17.0	0.03482332710710523
18.0	0.03160683609785053
19.0	0.02896816762842036
20.0	0.02673707929449165
21.0	0.024896948219961246
22.0	0.023321895189113206
23.0	0.021981906675634377
24.0	0.020867286001788443
25.0	0.019879610112639057
26.0	0.019011029316672534
27.0	0.018255398832764058
28.0	0.01760099740212695
29.0	0.017006054720667407
30.0	0.016461264819284338
31.0	0.015974086680841992
32.0	0.015521290901546081
33.0	0.01511161514703474
34.0	0.01473252122229951
35.0	0.014373104804761283
36.0	0.014037237461721475
37.0	0.013719413753435106
38.0	0.013414057202240315
39.0	0.013120741580536333
40.0	0.012838081648652633
41.0	0.012567959911791604
42.0	0.01231563317692519
43.0	0.01206263158169918
44.0	0.011814886793445112
45.0	0.011584830450289019
46.0	0.011360421622740091
47.0	0.011143187626331041
48.0	0.010935437193865027
49.0	0.010738235894308445
50.0	0.010536452648139516
51.0	0.010349125621146982
