#Mapping quality	mapping quality
0.0	7.6628306E7
1.0	2743707.0
2.0	3076591.0
3.0	3336968.0
4.0	3838857.0
5.0	3232584.0
6.0	3523324.0
7.0	3776818.0
8.0	5305863.0
9.0	4281424.0
10.0	3100716.0
11.0	2643926.0
12.0	2092486.0
13.0	1781946.0
14.0	1547218.0
15.0	1524148.0
16.0	1518729.0
17.0	1549337.0
18.0	1595109.0
19.0	1569528.0
20.0	1811252.0
21.0	1967337.0
22.0	2895973.0
23.0	2754522.0
24.0	2310932.0
25.0	2100023.0
26.0	1838931.0
27.0	1882257.0
28.0	1595980.0
29.0	1534663.0
30.0	2502530.0
31.0	1575908.0
32.0	1672870.0
33.0	1954847.0
34.0	1902460.0
35.0	1750049.0
36.0	1470911.0
37.0	1389806.0
38.0	1368195.0
39.0	1329295.0
40.0	1474671.0
41.0	1327540.0
42.0	1342824.0
43.0	1407790.0
44.0	1346375.0
45.0	1434452.0
46.0	1369000.0
47.0	1279711.0
48.0	1333098.0
49.0	1183426.0
50.0	1135221.0
51.0	1142373.0
52.0	1140596.0
53.0	1064046.0
54.0	1318411.0
55.0	1123029.0
56.0	1150796.0
57.0	1079710.0
58.0	1102971.0
59.0	1010061.0
60.0	4.6076658E8
