#Coverage	Number of genomic locations
0.0	2.163588261E9
1.0	5.03487223E8
2.0	1.04572741E8
3.0	2.5492966E7
4.0	8770875.0
5.0	3913631.0
6.0	2011105.0
7.0	1124412.0
8.0	669909.0
9.0	413136.0
10.0	266832.0
11.0	182503.0
12.0	126592.0
13.0	91492.0
14.0	67560.0
15.0	51177.0
16.0	40837.0
17.0	32569.0
18.0	27573.0
19.0	23653.0
20.0	20856.0
21.0	17817.0
22.0	16082.0
23.0	14008.0
24.0	13308.0
25.0	11951.0
26.0	11384.0
27.0	10249.0
28.0	9381.0
29.0	9338.0
30.0	8828.0
31.0	8281.0
32.0	7569.0
33.0	7001.0
34.0	6488.0
35.0	6229.0
36.0	5678.0
37.0	5258.0
38.0	5246.0
39.0	4889.0
40.0	4794.0
41.0	4510.0
42.0	4359.0
43.0	4180.0
44.0	4200.0
45.0	4079.0
46.0	3869.0
47.0	3885.0
48.0	3937.0
49.0	3707.0
50.0	3614.0
51.0	3544.0
52.0	3455.0
53.0	3459.0
54.0	3358.0
55.0	3293.0
56.0	3284.0
57.0	3101.0
58.0	2934.0
59.0	2822.0
60.0	2401.0
61.0	2456.0
62.0	2457.0
63.0	2277.0
64.0	2123.0
65.0	2215.0
66.0	2239.0
67.0	2140.0
68.0	2186.0
69.0	2094.0
70.0	2077.0
71.0	2043.0
72.0	1955.0
73.0	1866.0
74.0	1778.0
75.0	1733.0
76.0	1776.0
77.0	1704.0
78.0	1849.0
79.0	1827.0
80.0	1732.0
81.0	1676.0
82.0	1683.0
83.0	1611.0
84.0	1559.0
85.0	1551.0
86.0	1532.0
87.0	1488.0
88.0	1487.0
89.0	1469.0
90.0	1334.0
91.0	1409.0
92.0	1260.0
93.0	1284.0
94.0	1404.0
95.0	1412.0
96.0	1284.0
97.0	1331.0
98.0	1333.0
99.0	1290.0
100.0	1214.0
101.0	1207.0
102.0	1165.0
103.0	1126.0
104.0	1065.0
105.0	995.0
106.0	942.0
107.0	927.0
108.0	940.0
109.0	887.0
110.0	925.0
111.0	853.0
112.0	773.0
113.0	843.0
114.0	779.0
115.0	734.0
116.0	748.0
117.0	718.0
118.0	684.0
119.0	689.0
120.0	640.0
121.0	645.0
122.0	641.0
123.0	635.0
124.0	607.0
125.0	549.0
126.0	541.0
127.0	598.0
128.0	555.0
129.0	560.0
130.0	507.0
131.0	487.0
132.0	432.0
133.0	440.0
134.0	456.0
135.0	400.0
136.0	397.0
137.0	393.0
138.0	391.0
139.0	392.0
140.0	374.0
141.0	348.0
142.0	334.0
143.0	377.0
144.0	379.0
145.0	348.0
146.0	355.0
147.0	301.0
148.0	297.0
149.0	320.0
150.0	333.0
151.0	305.0
152.0	352.0
153.0	337.0
154.0	397.0
155.0	331.0
156.0	354.0
157.0	345.0
158.0	307.0
159.0	326.0
160.0	321.0
161.0	319.0
162.0	328.0
163.0	270.0
164.0	300.0
165.0	291.0
166.0	263.0
167.0	254.0
168.0	209.0
169.0	237.0
170.0	269.0
171.0	276.0
172.0	258.0
173.0	269.0
174.0	239.0
175.0	245.0
176.0	224.0
177.0	245.0
178.0	212.0
179.0	212.0
180.0	223.0
181.0	265.0
182.0	218.0
183.0	220.0
184.0	223.0
185.0	215.0
186.0	194.0
187.0	195.0
188.0	163.0
189.0	177.0
190.0	188.0
191.0	151.0
192.0	160.0
193.0	148.0
194.0	128.0
195.0	123.0
196.0	155.0
197.0	160.0
198.0	125.0
199.0	134.0
200.0	160.0
201.0	143.0
202.0	117.0
203.0	142.0
