#Coverage	Number of genomic locations
0.0	2.209696251E9
1.0	4.80641192E8
2.0	9.0099947E7
3.0	2.0697834E7
4.0	6878656.0
5.0	3037675.0
6.0	1534751.0
7.0	848686.0
8.0	501315.0
9.0	308346.0
10.0	200937.0
11.0	136611.0
12.0	95770.0
13.0	69296.0
14.0	52318.0
15.0	40843.0
16.0	31402.0
17.0	25638.0
18.0	21390.0
19.0	18289.0
20.0	16212.0
21.0	13889.0
22.0	12606.0
23.0	11914.0
24.0	11040.0
25.0	10422.0
26.0	10189.0
27.0	9759.0
28.0	9206.0
29.0	9188.0
30.0	9080.0
31.0	9063.0
32.0	8802.0
33.0	8562.0
34.0	8092.0
35.0	7874.0
36.0	7472.0
37.0	6822.0
38.0	7026.0
39.0	6604.0
40.0	6427.0
41.0	5933.0
42.0	5468.0
43.0	5330.0
44.0	5376.0
45.0	4964.0
46.0	4765.0
47.0	4598.0
48.0	4544.0
49.0	4373.0
50.0	4163.0
51.0	4154.0
52.0	3830.0
53.0	3723.0
54.0	3621.0
55.0	3603.0
56.0	3499.0
57.0	3366.0
58.0	3188.0
59.0	3068.0
60.0	3019.0
61.0	2928.0
62.0	3042.0
63.0	2907.0
64.0	2914.0
65.0	2637.0
66.0	2440.0
67.0	2344.0
68.0	2453.0
69.0	2324.0
70.0	2296.0
71.0	2197.0
72.0	2053.0
73.0	1842.0
74.0	1881.0
75.0	1886.0
76.0	1827.0
77.0	1657.0
78.0	1712.0
79.0	1720.0
80.0	1695.0
81.0	1630.0
82.0	1654.0
83.0	1514.0
84.0	1428.0
85.0	1442.0
86.0	1445.0
87.0	1360.0
88.0	1302.0
89.0	1252.0
90.0	1185.0
91.0	1104.0
92.0	1173.0
93.0	1147.0
94.0	1076.0
95.0	986.0
96.0	1011.0
97.0	1007.0
98.0	1021.0
99.0	914.0
100.0	842.0
101.0	864.0
102.0	929.0
103.0	954.0
104.0	937.0
105.0	956.0
106.0	897.0
107.0	968.0
108.0	927.0
109.0	960.0
110.0	909.0
111.0	926.0
112.0	896.0
113.0	863.0
114.0	835.0
115.0	793.0
116.0	770.0
117.0	817.0
118.0	831.0
119.0	796.0
120.0	753.0
121.0	753.0
122.0	776.0
123.0	664.0
124.0	673.0
125.0	706.0
126.0	646.0
127.0	688.0
128.0	660.0
129.0	618.0
130.0	618.0
131.0	559.0
132.0	574.0
133.0	577.0
134.0	515.0
135.0	510.0
136.0	520.0
137.0	588.0
138.0	542.0
139.0	565.0
140.0	550.0
141.0	490.0
142.0	522.0
143.0	518.0
144.0	532.0
145.0	453.0
146.0	493.0
147.0	464.0
148.0	463.0
149.0	419.0
150.0	418.0
151.0	452.0
152.0	460.0
153.0	424.0
154.0	464.0
155.0	465.0
156.0	444.0
157.0	442.0
158.0	445.0
159.0	361.0
160.0	331.0
161.0	409.0
162.0	385.0
163.0	420.0
164.0	363.0
165.0	380.0
166.0	370.0
167.0	346.0
168.0	390.0
169.0	349.0
170.0	362.0
171.0	317.0
172.0	346.0
173.0	345.0
174.0	345.0
175.0	326.0
176.0	311.0
177.0	310.0
178.0	302.0
179.0	286.0
180.0	280.0
181.0	281.0
182.0	301.0
183.0	258.0
184.0	244.0
185.0	234.0
186.0	238.0
187.0	241.0
188.0	243.0
189.0	242.0
190.0	244.0
191.0	231.0
192.0	259.0
193.0	258.0
194.0	220.0
195.0	231.0
196.0	230.0
197.0	229.0
198.0	196.0
199.0	238.0
200.0	206.0
201.0	190.0
202.0	198.0
203.0	190.0
204.0	200.0
205.0	175.0
206.0	195.0
207.0	186.0
208.0	166.0
209.0	169.0
210.0	166.0
211.0	164.0
212.0	196.0
213.0	121.0
214.0	141.0
215.0	174.0
216.0	145.0
217.0	214.0
218.0	164.0
219.0	164.0
220.0	155.0
221.0	146.0
222.0	166.0
223.0	125.0
224.0	142.0
225.0	138.0
226.0	158.0
227.0	162.0
228.0	178.0
229.0	144.0
230.0	149.0
231.0	167.0
232.0	165.0
233.0	141.0
234.0	153.0
235.0	167.0
236.0	157.0
237.0	177.0
238.0	154.0
239.0	168.0
240.0	125.0
241.0	141.0
242.0	92.0
243.0	129.0
244.0	125.0
245.0	103.0
246.0	92.0
247.0	92.0
248.0	89.0
249.0	82.0
250.0	79.0
251.0	80.0
252.0	86.0
253.0	89.0
254.0	84.0
255.0	109.0
256.0	109.0
257.0	82.0
258.0	88.0
259.0	94.0
260.0	92.0
261.0	88.0
262.0	87.0
263.0	83.0
264.0	84.0
265.0	105.0
266.0	86.0
267.0	81.0
