#Read position (bp)	Clipping profile
0.0	20.329793729122784
1.0	2.2261558076288024
2.0	2.0284675162847132
3.0	1.8119127671317279
4.0	1.613635348011428
5.0	1.3926549560517862
6.0	1.2988686878730635
7.0	1.196992689499056
8.0	1.104068559529422
9.0	1.01630288984417
10.0	0.9315690728608806
11.0	0.8776710658226716
12.0	0.8229540274858282
13.0	0.7685962134027718
14.0	0.7169685036484971
15.0	0.6676685670587623
16.0	0.6293896305752144
17.0	0.5911969079125752
18.0	0.553780109638116
19.0	0.5183318602744099
20.0	0.4858579877320607
21.0	0.4580396615187915
22.0	0.431672601290822
23.0	0.40579408604800293
24.0	0.38273188895487437
25.0	0.36035940242901693
26.0	0.3416653722619388
27.0	0.3239053251547071
28.0	0.3062027539280813
29.0	0.29033941088084514
30.0	1.1469311974912928
31.0	1.112172658694858
32.0	1.064956222777088
33.0	0.9213383661130256
34.0	0.8744236785684367
35.0	0.9861998973768151
36.0	0.9203181692322702
37.0	0.888620221078101
38.0	0.8126083689767613
39.0	0.7660529056859595
40.0	0.8121054550214594
41.0	0.7843589736589477
42.0	0.7269980448142315
43.0	0.7170403484992545
44.0	0.7217102637984861
45.0	0.7117238295432061
46.0	0.6089138481093525
47.0	0.6288579786796095
48.0	0.6169317334538794
49.0	0.5994159588392228
50.0	0.661964085908624
51.0	0.6014850905410363
52.0	0.6168886265434249
53.0	0.570951028969137
54.0	0.5490527184582785
55.0	0.8641067579996726
56.0	0.5662954826400569
57.0	0.49190732416583455
58.0	0.7490975209072108
59.0	0.483990021612368
60.0	0.4813030241940409
61.0	0.47689175035753584
62.0	0.4279941449320427
63.0	0.41816576934842903
64.0	0.4244737472449296
65.0	0.4309828907235509
66.0	0.39993154622619836
67.0	0.37370817569974374
68.0	0.381021981506848
69.0	0.38300489938775256
70.0	0.3566378391597831
71.0	0.3697136019976317
72.0	0.35114889256191695
73.0	0.3520253997411574
74.0	0.33749837091800905
75.0	0.3392370163063384
76.0	0.3249973668862198
77.0	0.3214051243483492
78.0	0.31149053494382667
79.0	0.3176835610791154
80.0	0.3100967448391329
81.0	0.3161891881833613
82.0	0.3141775323621538
83.0	0.32614688449833834
84.0	0.31907735118380914
85.0	0.3249111530653109
86.0	0.3316070931559015
87.0	0.3330296212008982
88.0	0.3394669198287621
89.0	0.337972546933008
90.0	0.34252751047102775
91.0	0.34581800463571716
92.0	0.35435317290569746
93.0	0.3620549409068918
94.0	0.36363552762355483
95.0	0.36656679753445714
96.0	0.36935437774384466
97.0	0.3748289553715593
98.0	0.3808926607754847
99.0	0.38518898285077785
100.0	0.38661151089577456
101.0	0.38995948094106986
102.0	0.39447133756863517
103.0	0.3977618317333245
104.0	0.40144028809210397
105.0	0.4028771851072521
106.0	0.40572224119724565
107.0	0.40756146937663523
108.0	0.40941506652617643
109.0	0.41320847464616767
110.0	0.41415682667616555
111.0	0.4149183820941941
112.0	0.4158379961838889
113.0	0.4172748931990371
114.0	0.41681508615418966
115.0	0.4164558619004026
116.0	0.4178927589155508
117.0	0.4159529479451008
118.0	0.4158523651540404
119.0	0.41506207179570886
120.0	0.4138263403626814
121.0	0.4112686636757176
122.0	0.40747525555572633
123.0	0.40526243415239815
124.0	0.40179951234589095
125.0	0.39942863227089653
126.0	0.3953478447478756
127.0	0.3914682228069754
128.0	0.3847004378656274
129.0	0.37820566335715755
130.0	0.3724724442667163
131.0	0.36505805566855154
132.0	0.3567384219508435
133.0	0.34630654962086754
134.0	0.3365931257984657
135.0	0.3241639666174338
136.0	0.31238141109321854
137.0	0.29982293118082326
138.0	0.2855401748502502
139.0	0.26865663492225883
140.0	0.24977580814321151
141.0	0.2308662434238612
142.0	0.20903977776376004
143.0	0.18714146725290148
144.0	0.20017412318029565
145.0	0.21271823412253943
146.0	0.235837907096274
147.0	0.2575925279056177
148.0	0.278111417281934
149.0	0.29450641222477497
150.0	0.28029550074495924
