#Mapping quality	mapping quality
0.0	3.3128328E7
1.0	6162664.0
2.0	5384177.0
3.0	5121110.0
4.0	4690677.0
5.0	4496555.0
6.0	4446011.0
7.0	4124658.0
8.0	4168211.0
9.0	4140044.0
10.0	4172287.0
11.0	3878739.0
12.0	3970067.0
13.0	4322927.0
14.0	3810479.0
15.0	4148856.0
16.0	4077446.0
17.0	4008045.0
18.0	4103408.0
19.0	4035589.0
20.0	5108654.0
21.0	4390398.0
22.0	4446498.0
23.0	4470824.0
24.0	4802092.0
25.0	4896680.0
26.0	4988142.0
27.0	5257603.0
28.0	5096683.0
29.0	5148734.0
30.0	6917954.0
31.0	5658762.0
32.0	5871157.0
33.0	6280198.0
34.0	6245033.0
35.0	6387525.0
36.0	7082693.0
37.0	6894033.0
38.0	6922567.0
39.0	6957471.0
40.0	1.0713987E7
41.0	7641974.0
42.0	8409665.0
43.0	8155979.0
44.0	8318298.0
45.0	1.0643309E7
46.0	9437653.0
47.0	8974945.0
48.0	1.1659565E7
49.0	9618841.0
50.0	1.3103386E7
51.0	1.2230421E7
52.0	1.2639717E7
53.0	1.3665273E7
54.0	1.3646258E7
55.0	1.5080914E7
56.0	1.6681875E7
57.0	1.8430607E7
58.0	1.9956297E7
59.0	1.9985385E7
60.0	2.1921092E9
