#Coverage (X)	Coverage
1.0	98.75204590860183
2.0	96.26609057137526
3.0	91.29610446418461
4.0	83.52359671363422
5.0	73.39874131356541
6.0	61.96365851700789
7.0	50.45159443471826
8.0	39.91025777715501
9.0	30.976979930132302
10.0	23.886757687436628
11.0	18.55676841094457
12.0	14.714389482707361
13.0	12.029391355686414
14.0	10.18338736799015
15.0	8.913271271457944
16.0	8.02357696002754
17.0	7.377913422701596
18.0	6.886105842445517
19.0	6.491240727343353
20.0	6.159350820073001
21.0	5.869383474501959
22.0	5.609489705838641
23.0	5.3716360233521385
24.0	5.152046451285344
25.0	4.94716733668551
26.0	4.754659743099296
27.0	4.573826610533615
28.0	4.402916047119902
29.0	4.24092493857556
30.0	4.087220659335131
31.0	3.9411269621322873
32.0	3.80221269451161
33.0	3.669713552519042
34.0	3.5433026321707644
35.0	3.4230323164753713
36.0	3.30845004876997
37.0	3.1987635406703845
38.0	3.0942609172076914
39.0	2.994412248651244
40.0	2.898567682560497
41.0	2.8069387472172025
42.0	2.7194213420199276
43.0	2.6356089718644995
44.0	2.5552308494975478
45.0	2.478232041149994
46.0	2.4044853784735096
47.0	2.3336192267570794
48.0	2.2658077770638982
49.0	2.200755695691967
50.0	2.1380712375868143
51.0	2.077973989954586
