#GC Content (%)	Sample
1.0	3.247400969695579E-7
2.0	6.494801939391157E-7
3.0	7.577268929289683E-7
4.0	1.335042620874849E-6
5.0	2.1288517468004353E-6
6.0	2.417509610773376E-6
7.0	2.9948253387192562E-6
8.0	3.7525522316482245E-6
9.0	4.726772522556899E-6
10.0	5.953568444441895E-6
11.0	8.046337958245713E-6
12.0	1.3061768344775549E-5
13.0	1.9520488051170088E-5
14.0	2.9118362028270356E-5
15.0	4.918008357438971E-5
16.0	8.580355006595651E-5
17.0	1.552618485844453E-4
18.0	2.912918669816934E-4
19.0	5.369757914556624E-4
20.0	9.877511282824054E-4
21.0	0.0016997257497716627
22.0	0.0028553314259543326
23.0	0.004512119318460021
24.0	0.006846423299943196
25.0	0.010945509297290934
26.0	0.012153903280347655
27.0	0.01734916751613264
28.0	0.02179511201927686
29.0	0.026241814249314016
30.0	0.03070767614507237
31.0	0.03531155258204279
32.0	0.03989370751474925
33.0	0.04353476564643792
34.0	0.045178924757394795
35.0	0.045182785556325426
36.0	0.04467593842942194
37.0	0.04445933678474326
38.0	0.04375901672451189
39.0	0.042185542707995405
40.0	0.04040989993999886
41.0	0.039227882069262664
42.0	0.03783272644821544
43.0	0.036951273578341076
44.0	0.03585812624747555
45.0	0.032397334951837976
46.0	0.028723766728219347
47.0	0.02520629024454409
48.0	0.02234255165830154
49.0	0.02016004563103514
50.0	0.01821690913746829
51.0	0.01792446263903071
52.0	0.01323074144189871
53.0	0.01334097266370338
54.0	0.012093032553282363
55.0	0.010945978366319891
56.0	0.009860660880014634
57.0	0.008818569908839322
58.0	0.007892916303544094
59.0	0.007154998556530269
60.0	0.0065384253590840685
61.0	0.005878481317575933
62.0	0.0053089954341903195
63.0	0.004605211479591293
64.0	0.003836479505598357
65.0	0.003048840441515193
66.0	0.002356963623805051
67.0	0.0018534360623372534
68.0	0.0014138462177394617
69.0	0.0011005441886298315
70.0	8.514685342541808E-4
71.0	6.47098766561339E-4
72.0	4.7751227147723656E-4
73.0	3.598481096752667E-4
74.0	2.8627643659516364E-4
75.0	2.3182834700326776E-4
76.0	1.7600913255750038E-4
77.0	1.3584960723226507E-4
78.0	1.1524665219119645E-4
79.0	1.0103025239052912E-4
80.0	8.876229317167915E-5
81.0	6.455111483094879E-5
82.0	5.213882668011235E-5
83.0	3.9365716199309745E-5
84.0	3.2365762997965935E-5
85.0	2.662868795150374E-5
86.0	1.9845228148139653E-5
87.0	1.482979776160981E-5
88.0	1.259269931581952E-5
89.0	9.814367375079974E-6
90.0	4.474196891580576E-6
91.0	2.1288517468004353E-6
92.0	1.3350426208748492E-6
93.0	3.608223299661754E-7
94.0	2.525756309763228E-7
95.0	1.4432893198647017E-7
96.0	4.6906902895602806E-7
97.0	6.133979609424983E-7
98.0	1.1185492228951436E-6
99.0	1.4072070868680844E-6
100.0	2.2486447603492054E-4
