#Duplication rate	Coverage
1.0	1.28086403E8
2.0	1.5931684E7
3.0	2793591.0
4.0	891737.0
5.0	347491.0
6.0	186794.0
7.0	107723.0
8.0	72389.0
9.0	49800.0
10.0	37221.0
11.0	28121.0
12.0	22466.0
13.0	18039.0
14.0	14650.0
15.0	12207.0
16.0	10483.0
17.0	8804.0
18.0	7649.0
19.0	6828.0
20.0	5767.0
21.0	5289.0
22.0	4730.0
23.0	4195.0
24.0	3739.0
25.0	3320.0
26.0	3119.0
27.0	2759.0
28.0	2526.0
29.0	2305.0
30.0	2129.0
31.0	2072.0
32.0	1896.0
33.0	1700.0
34.0	1568.0
35.0	1489.0
36.0	1414.0
37.0	1279.0
38.0	1198.0
39.0	1183.0
40.0	1098.0
41.0	1066.0
42.0	959.0
43.0	887.0
44.0	849.0
45.0	822.0
46.0	768.0
47.0	720.0
48.0	648.0
49.0	635.0
50.0	20199.0
