#Mapping quality	mapping quality
0.0	4.6039834E7
1.0	6465143.0
2.0	5695120.0
3.0	5360585.0
4.0	4900759.0
5.0	4699475.0
6.0	4685372.0
7.0	4269639.0
8.0	4422725.0
9.0	4272482.0
10.0	4456734.0
11.0	4018488.0
12.0	4204459.0
13.0	4608994.0
14.0	3974862.0
15.0	4441865.0
16.0	4322416.0
17.0	4222273.0
18.0	4310141.0
19.0	4215775.0
20.0	5902232.0
21.0	4699236.0
22.0	4776101.0
23.0	4767423.0
24.0	5211679.0
25.0	5277209.0
26.0	5311688.0
27.0	5619288.0
28.0	5424228.0
29.0	5439840.0
30.0	8706986.0
31.0	6042072.0
32.0	6248185.0
33.0	6659899.0
34.0	6611295.0
35.0	6673417.0
36.0	7592764.0
37.0	7065309.0
38.0	7016518.0
39.0	7022541.0
40.0	1.279588E7
41.0	7827856.0
42.0	8828869.0
43.0	8381063.0
44.0	8385457.0
45.0	1.2660669E7
46.0	9704844.0
47.0	9269648.0
48.0	1.3865736E7
49.0	9994694.0
50.0	1.5584441E7
51.0	1.4441291E7
52.0	1.4557871E7
53.0	1.5767106E7
54.0	1.5845834E7
55.0	1.6941314E7
56.0	1.7821333E7
57.0	1.8777491E7
58.0	1.9835203E7
59.0	1.9622053E7
60.0	2.134008926E9
