#Duplication rate	Coverage
1.0	1.27295879E8
2.0	1.789834E7
3.0	3367496.0
4.0	1078710.0
5.0	400346.0
6.0	208943.0
7.0	114423.0
8.0	75214.0
9.0	50288.0
10.0	36262.0
11.0	27327.0
12.0	21551.0
13.0	16840.0
14.0	13822.0
15.0	11486.0
16.0	9706.0
17.0	8050.0
18.0	7207.0
19.0	6128.0
20.0	5407.0
21.0	4870.0
22.0	4334.0
23.0	3885.0
24.0	3545.0
25.0	3051.0
26.0	2849.0
27.0	2558.0
28.0	2371.0
29.0	2165.0
30.0	2024.0
31.0	1863.0
32.0	1762.0
33.0	1664.0
34.0	1520.0
35.0	1364.0
36.0	1254.0
37.0	1156.0
38.0	1153.0
39.0	1077.0
40.0	979.0
41.0	925.0
42.0	862.0
43.0	871.0
44.0	759.0
45.0	755.0
46.0	702.0
47.0	685.0
48.0	659.0
49.0	598.0
50.0	20506.0
