#Mapping quality	mapping quality
0.0	6.5411012E7
1.0	3859631.0
2.0	3918854.0
3.0	4314976.0
4.0	3863112.0
5.0	3680905.0
6.0	3910234.0
7.0	3542885.0
8.0	3689937.0
9.0	3800282.0
10.0	3670695.0
11.0	3000678.0
12.0	3184883.0
13.0	4534586.0
14.0	2731906.0
15.0	3559462.0
16.0	3270558.0
17.0	2910717.0
18.0	3216104.0
19.0	3079215.0
20.0	6262095.0
21.0	3846920.0
22.0	3928459.0
23.0	3727092.0
24.0	4203768.0
25.0	4334783.0
26.0	3936210.0
27.0	5884074.0
28.0	3904975.0
29.0	3843286.0
30.0	9617827.0
31.0	4663372.0
32.0	4685185.0
33.0	5645995.0
34.0	4905036.0
35.0	4919751.0
36.0	5266485.0
37.0	5110436.0
38.0	4751738.0
39.0	5311659.0
40.0	1.6124219E7
41.0	6045751.0
42.0	6383068.0
43.0	6642022.0
44.0	6047125.0
45.0	8451860.0
46.0	7191948.0
47.0	7292501.0
48.0	8793349.0
49.0	6871216.0
50.0	1.1241405E7
51.0	7554125.0
52.0	7667345.0
53.0	1.0099091E7
54.0	7966056.0
55.0	9168382.0
56.0	8995993.0
57.0	8623692.0
58.0	7836794.0
59.0	7730732.0
60.0	1.82773091E9
