#Coverage	Number of genomic locations
0.0	3.7888202E7
1.0	7.7091025E7
2.0	1.50237777E8
3.0	2.27783901E8
4.0	2.87771692E8
5.0	3.16085231E8
6.0	3.11186685E8
7.0	2.8009151E8
8.0	2.34311571E8
9.0	1.84310138E8
10.0	1.38191769E8
11.0	9.9687165E7
12.0	7.0041242E7
13.0	4.8434728E7
14.0	3.3532092E7
15.0	2.359364E7
16.0	1.7109008E7
17.0	1.2911071E7
18.0	1.0245803E7
19.0	8489515.0
20.0	7307324.0
21.0	6477386.0
22.0	5843131.0
23.0	5347382.0
24.0	4949779.0
25.0	4607994.0
26.0	4309520.0
27.0	4035633.0
28.0	3801138.0
29.0	3591066.0
30.0	3393038.0
31.0	3217562.0
32.0	3044345.0
33.0	2886221.0
34.0	2738894.0
35.0	2605937.0
36.0	2478949.0
37.0	2346979.0
38.0	2231351.0
39.0	2126733.0
40.0	2026832.0
41.0	1932860.0
42.0	1836451.0
43.0	1751246.0
44.0	1669046.0
45.0	1595669.0
46.0	1524441.0
47.0	1465147.0
48.0	1398836.0
49.0	1339618.0
50.0	1287899.0
51.0	1239144.0
52.0	1191847.0
53.0	1146019.0
54.0	1101158.0
55.0	1060689.0
56.0	1025143.0
57.0	989664.0
58.0	958414.0
59.0	925606.0
60.0	892345.0
61.0	863862.0
62.0	835714.0
63.0	808249.0
64.0	780517.0
65.0	755731.0
66.0	729066.0
67.0	703201.0
68.0	678343.0
69.0	657179.0
70.0	635355.0
71.0	613464.0
72.0	592001.0
73.0	571966.0
74.0	551705.0
75.0	533249.0
76.0	516171.0
77.0	498411.0
78.0	480740.0
79.0	463587.0
80.0	450663.0
81.0	435678.0
82.0	422649.0
83.0	406905.0
84.0	392804.0
85.0	380209.0
86.0	366991.0
87.0	353316.0
88.0	341449.0
89.0	329774.0
90.0	316553.0
91.0	307772.0
92.0	299383.0
93.0	288212.0
94.0	279602.0
95.0	269597.0
96.0	261382.0
97.0	253278.0
98.0	244952.0
99.0	236896.0
100.0	228665.0
101.0	221575.0
102.0	215701.0
103.0	209292.0
104.0	202500.0
105.0	196153.0
106.0	190769.0
107.0	184283.0
108.0	179552.0
109.0	174589.0
110.0	169313.0
111.0	165354.0
112.0	160331.0
113.0	156351.0
114.0	151775.0
115.0	146951.0
116.0	143253.0
117.0	139793.0
118.0	136705.0
119.0	133701.0
120.0	129374.0
121.0	126441.0
122.0	123286.0
123.0	121204.0
124.0	117984.0
125.0	114675.0
126.0	111419.0
127.0	108929.0
128.0	105617.0
129.0	102937.0
130.0	100749.0
131.0	98922.0
132.0	96521.0
133.0	95268.0
134.0	93044.0
135.0	90621.0
136.0	89093.0
137.0	85522.0
138.0	83893.0
139.0	81505.0
140.0	80268.0
141.0	78811.0
142.0	77742.0
143.0	75859.0
144.0	74203.0
145.0	72802.0
146.0	70851.0
147.0	69792.0
148.0	68148.0
149.0	66888.0
150.0	65697.0
151.0	64387.0
152.0	63528.0
153.0	61777.0
154.0	61064.0
155.0	59956.0
156.0	58510.0
157.0	57725.0
158.0	56034.0
159.0	55616.0
160.0	54540.0
161.0	54276.0
162.0	53172.0
163.0	51807.0
164.0	50611.0
165.0	49883.0
166.0	49020.0
167.0	48110.0
168.0	47213.0
169.0	46387.0
170.0	45448.0
171.0	45031.0
172.0	44214.0
173.0	43481.0
174.0	42731.0
175.0	42160.0
176.0	41668.0
177.0	40843.0
178.0	39993.0
179.0	39690.0
180.0	38991.0
181.0	38149.0
182.0	37598.0
183.0	36949.0
184.0	35949.0
185.0	35440.0
186.0	35296.0
187.0	34437.0
188.0	33861.0
189.0	33318.0
190.0	32780.0
191.0	31883.0
192.0	31482.0
193.0	31078.0
194.0	30569.0
195.0	29731.0
196.0	29438.0
197.0	29208.0
198.0	28682.0
199.0	27942.0
200.0	27590.0
201.0	26791.0
202.0	26520.0
203.0	26246.0
204.0	25668.0
205.0	25291.0
206.0	24960.0
207.0	24785.0
208.0	24065.0
209.0	23963.0
210.0	23737.0
211.0	23073.0
212.0	22902.0
213.0	22640.0
214.0	22741.0
215.0	22505.0
216.0	22142.0
217.0	21544.0
218.0	21517.0
219.0	21215.0
220.0	20717.0
221.0	20442.0
222.0	20309.0
223.0	19838.0
224.0	19544.0
225.0	19172.0
226.0	19042.0
227.0	18529.0
228.0	18560.0
229.0	18133.0
230.0	17963.0
231.0	17779.0
232.0	17289.0
233.0	17262.0
234.0	17372.0
235.0	16885.0
236.0	16584.0
237.0	16736.0
238.0	16475.0
239.0	16366.0
240.0	15827.0
241.0	16007.0
242.0	15627.0
243.0	15603.0
244.0	15568.0
245.0	15116.0
246.0	15179.0
247.0	14917.0
248.0	14481.0
249.0	14618.0
250.0	14490.0
251.0	14226.0
252.0	14122.0
253.0	13760.0
254.0	13382.0
255.0	13370.0
256.0	13074.0
257.0	12928.0
258.0	12702.0
259.0	12561.0
260.0	12295.0
261.0	12249.0
262.0	11961.0
263.0	12108.0
264.0	11951.0
265.0	11641.0
266.0	11748.0
267.0	11544.0
268.0	11402.0
269.0	11407.0
270.0	11129.0
271.0	11165.0
272.0	10974.0
273.0	10758.0
274.0	10507.0
275.0	10535.0
276.0	10328.0
277.0	10204.0
278.0	10274.0
279.0	9733.0
280.0	9915.0
281.0	9840.0
282.0	9726.0
283.0	9607.0
284.0	9508.0
285.0	9627.0
286.0	9315.0
287.0	9189.0
288.0	9057.0
289.0	9022.0
290.0	9034.0
291.0	8811.0
292.0	8849.0
293.0	8753.0
294.0	8610.0
295.0	8457.0
296.0	8318.0
297.0	8226.0
298.0	8091.0
299.0	8037.0
300.0	7793.0
301.0	7820.0
302.0	7783.0
303.0	7730.0
304.0	7662.0
305.0	7666.0
306.0	7511.0
307.0	7319.0
308.0	7188.0
309.0	7353.0
310.0	7342.0
311.0	7158.0
312.0	6985.0
313.0	7158.0
314.0	7105.0
315.0	7065.0
316.0	6860.0
317.0	7028.0
318.0	6931.0
319.0	6833.0
320.0	6762.0
321.0	6616.0
322.0	6668.0
323.0	6461.0
324.0	6421.0
325.0	6436.0
326.0	6284.0
327.0	6090.0
328.0	6144.0
329.0	5877.0
330.0	5821.0
331.0	5866.0
332.0	5811.0
333.0	5587.0
334.0	5676.0
335.0	5663.0
336.0	5819.0
337.0	5670.0
338.0	5402.0
339.0	5477.0
340.0	5410.0
341.0	5423.0
342.0	5311.0
343.0	5260.0
344.0	5270.0
345.0	5215.0
346.0	5110.0
347.0	5127.0
348.0	5148.0
349.0	5042.0
350.0	4944.0
351.0	5029.0
352.0	4984.0
353.0	4986.0
354.0	4917.0
355.0	5030.0
356.0	4984.0
357.0	4693.0
358.0	4800.0
359.0	4786.0
360.0	4774.0
361.0	4737.0
362.0	4713.0
363.0	4537.0
364.0	4482.0
365.0	4635.0
366.0	4603.0
367.0	4600.0
368.0	4489.0
369.0	4460.0
370.0	4433.0
371.0	4468.0
372.0	4600.0
373.0	4471.0
374.0	4377.0
375.0	4260.0
376.0	4263.0
377.0	4380.0
378.0	4443.0
379.0	4272.0
380.0	4238.0
381.0	4240.0
382.0	4070.0
383.0	4167.0
384.0	4258.0
385.0	4099.0
386.0	3984.0
387.0	4065.0
388.0	4077.0
389.0	3988.0
390.0	3779.0
391.0	3865.0
392.0	3854.0
393.0	3863.0
394.0	3755.0
395.0	3793.0
396.0	3793.0
397.0	3711.0
398.0	3666.0
399.0	3822.0
400.0	3688.0
401.0	3667.0
402.0	3649.0
403.0	3714.0
404.0	3669.0
405.0	3611.0
406.0	3654.0
407.0	3442.0
408.0	3515.0
409.0	3573.0
410.0	3445.0
411.0	3402.0
412.0	3340.0
413.0	3351.0
414.0	3534.0
415.0	3370.0
416.0	3281.0
417.0	3137.0
418.0	3202.0
419.0	3227.0
420.0	3172.0
421.0	3209.0
422.0	3158.0
423.0	3012.0
424.0	3045.0
425.0	3129.0
426.0	3057.0
427.0	3021.0
428.0	2908.0
429.0	2957.0
430.0	2928.0
431.0	2797.0
432.0	2815.0
433.0	2775.0
434.0	2827.0
435.0	2801.0
436.0	2676.0
437.0	2681.0
438.0	2682.0
439.0	2601.0
440.0	2645.0
441.0	2671.0
442.0	2664.0
443.0	2632.0
444.0	2692.0
445.0	2612.0
446.0	2682.0
447.0	2660.0
448.0	2576.0
449.0	2696.0
450.0	2556.0
451.0	2597.0
452.0	2603.0
453.0	2657.0
454.0	2536.0
455.0	2535.0
456.0	2488.0
457.0	2468.0
458.0	2503.0
459.0	2404.0
460.0	2455.0
461.0	2489.0
462.0	2390.0
463.0	2312.0
464.0	2407.0
465.0	2352.0
466.0	2319.0
467.0	2257.0
468.0	2256.0
469.0	2248.0
470.0	2218.0
471.0	2285.0
472.0	2249.0
473.0	2172.0
474.0	2086.0
475.0	2127.0
476.0	2183.0
477.0	2176.0
478.0	2113.0
479.0	2148.0
480.0	2089.0
481.0	2104.0
482.0	2121.0
483.0	2131.0
484.0	2086.0
485.0	2059.0
486.0	2054.0
487.0	2017.0
488.0	1963.0
489.0	2038.0
490.0	1910.0
491.0	2041.0
492.0	1972.0
493.0	1921.0
494.0	1938.0
495.0	1918.0
496.0	1887.0
497.0	1918.0
498.0	1946.0
499.0	1871.0
500.0	1919.0
501.0	1945.0
502.0	1882.0
503.0	1965.0
504.0	1889.0
505.0	1900.0
506.0	1863.0
507.0	1927.0
508.0	1955.0
509.0	1932.0
510.0	1856.0
511.0	1865.0
512.0	1754.0
513.0	1909.0
514.0	1918.0
515.0	1734.0
516.0	1726.0
517.0	1767.0
518.0	1799.0
519.0	1772.0
520.0	1769.0
521.0	1822.0
522.0	1714.0
523.0	1686.0
524.0	1664.0
525.0	1679.0
526.0	1649.0
527.0	1627.0
528.0	1671.0
529.0	1621.0
530.0	1670.0
531.0	1576.0
532.0	1565.0
533.0	1579.0
534.0	1602.0
535.0	1598.0
536.0	1523.0
537.0	1485.0
538.0	1560.0
539.0	1498.0
540.0	1526.0
541.0	1462.0
542.0	1442.0
543.0	1485.0
544.0	1526.0
545.0	1488.0
546.0	1426.0
547.0	1450.0
548.0	1393.0
549.0	1391.0
550.0	1323.0
551.0	1363.0
552.0	1334.0
553.0	1358.0
554.0	1394.0
555.0	1361.0
556.0	1374.0
557.0	1290.0
558.0	1354.0
559.0	1327.0
560.0	1300.0
561.0	1301.0
562.0	1293.0
563.0	1308.0
564.0	1310.0
565.0	1277.0
566.0	1329.0
567.0	1277.0
568.0	1271.0
569.0	1204.0
570.0	1190.0
571.0	1219.0
572.0	1160.0
573.0	1159.0
574.0	1191.0
575.0	1124.0
576.0	1192.0
577.0	1217.0
578.0	1226.0
579.0	1152.0
580.0	1169.0
581.0	1148.0
582.0	1174.0
583.0	1169.0
584.0	1157.0
585.0	1190.0
586.0	1098.0
587.0	1092.0
588.0	1041.0
589.0	1095.0
590.0	992.0
591.0	1092.0
592.0	1039.0
593.0	985.0
594.0	1059.0
595.0	951.0
596.0	979.0
597.0	973.0
598.0	984.0
599.0	943.0
600.0	980.0
601.0	953.0
602.0	987.0
603.0	986.0
604.0	968.0
605.0	1012.0
606.0	931.0
607.0	915.0
608.0	948.0
609.0	896.0
610.0	962.0
611.0	933.0
612.0	927.0
613.0	911.0
614.0	944.0
615.0	982.0
616.0	891.0
617.0	929.0
618.0	955.0
619.0	943.0
