#Duplication rate	Coverage
1.0	1.35730992E8
2.0	1.6093579E7
3.0	2826533.0
4.0	901226.0
5.0	363186.0
6.0	192065.0
7.0	111496.0
8.0	73857.0
9.0	50800.0
10.0	37905.0
11.0	29014.0
12.0	23230.0
13.0	18742.0
14.0	15871.0
15.0	13017.0
16.0	11281.0
17.0	9385.0
18.0	8266.0
19.0	7422.0
20.0	6446.0
21.0	5808.0
22.0	5372.0
23.0	4647.0
24.0	4220.0
25.0	3970.0
26.0	3567.0
27.0	3129.0
28.0	2948.0
29.0	2769.0
30.0	2539.0
31.0	2418.0
32.0	2171.0
33.0	2056.0
34.0	1889.0
35.0	1794.0
36.0	1639.0
37.0	1586.0
38.0	1407.0
39.0	1306.0
40.0	1273.0
41.0	1186.0
42.0	1133.0
43.0	1129.0
44.0	1082.0
45.0	939.0
46.0	916.0
47.0	869.0
48.0	801.0
49.0	773.0
50.0	24610.0
