#Mapping quality	mapping quality
0.0	4.1136116E7
1.0	6395516.0
2.0	5540185.0
3.0	5230566.0
4.0	4781207.0
5.0	4538307.0
6.0	4479923.0
7.0	4086088.0
8.0	4182951.0
9.0	4083949.0
10.0	4210750.0
11.0	3823706.0
12.0	3952913.0
13.0	4391177.0
14.0	3781161.0
15.0	4178361.0
16.0	4076578.0
17.0	3969366.0
18.0	4097670.0
19.0	3988985.0
20.0	5383932.0
21.0	4421420.0
22.0	4493203.0
23.0	4484398.0
24.0	4890153.0
25.0	4971244.0
26.0	5013559.0
27.0	5337401.0
28.0	5139086.0
29.0	5164494.0
30.0	7561862.0
31.0	5719352.0
32.0	5925212.0
33.0	6399371.0
34.0	6266237.0
35.0	6402066.0
36.0	7173540.0
37.0	6844231.0
38.0	6810606.0
39.0	6866229.0
40.0	1.138656E7
41.0	7591407.0
42.0	8356799.0
43.0	8079015.0
44.0	8256819.0
45.0	1.0945634E7
46.0	9354616.0
47.0	8939964.0
48.0	1.1860428E7
49.0	9504510.0
50.0	1.3498778E7
51.0	1.2210298E7
52.0	1.2463581E7
53.0	1.3888968E7
54.0	1.3381687E7
55.0	1.5299722E7
56.0	1.7307086E7
57.0	1.9123102E7
58.0	2.0972445E7
59.0	2.1631514E7
60.0	2.172941424E9
