#Mapping quality	mapping quality
0.0	3.9076305E7
1.0	6252333.0
2.0	5482680.0
3.0	5197798.0
4.0	4741445.0
5.0	4533428.0
6.0	4497694.0
7.0	4124434.0
8.0	4189887.0
9.0	4106051.0
10.0	4183001.0
11.0	3844284.0
12.0	3959015.0
13.0	4388905.0
14.0	3790284.0
15.0	4165861.0
16.0	4089491.0
17.0	4000991.0
18.0	4095066.0
19.0	4002279.0
20.0	5354551.0
21.0	4429075.0
22.0	4485958.0
23.0	4510601.0
24.0	4866799.0
25.0	4973314.0
26.0	5031911.0
27.0	5314518.0
28.0	5149077.0
29.0	5160562.0
30.0	7304692.0
31.0	5690652.0
32.0	5910860.0
33.0	6303963.0
34.0	6222039.0
35.0	6360253.0
36.0	7087312.0
37.0	6813327.0
38.0	6808948.0
39.0	6838859.0
40.0	1.109448E7
41.0	7540671.0
42.0	8286924.0
43.0	8070911.0
44.0	8251812.0
45.0	1.0693216E7
46.0	9353405.0
47.0	8913460.0
48.0	1.1664593E7
49.0	9491752.0
50.0	1.3338466E7
51.0	1.2112116E7
52.0	1.2493578E7
53.0	1.3902272E7
54.0	1.3507844E7
55.0	1.5604742E7
56.0	1.7818255E7
57.0	2.0139934E7
58.0	2.3083537E7
59.0	2.361245E7
60.0	2.154852839E9
61.0	1.2866261E7
62.0	6034522.0
63.0	1830844.0
64.0	406585.0
65.0	842202.0
66.0	149926.0
67.0	30260.0
68.0	10367.0
69.0	678.0
70.0	119797.0
