#Duplication rate	Coverage
1.0	1.53049041E8
2.0	1.973084E7
3.0	3550072.0
4.0	1184578.0
5.0	474109.0
6.0	255049.0
7.0	146690.0
8.0	96908.0
9.0	65798.0
10.0	48494.0
11.0	35992.0
12.0	28097.0
13.0	21813.0
14.0	18111.0
15.0	14842.0
16.0	12430.0
17.0	10479.0
18.0	9122.0
19.0	7927.0
20.0	6860.0
21.0	6032.0
22.0	5501.0
23.0	4976.0
24.0	4451.0
25.0	3907.0
26.0	3555.0
27.0	3302.0
28.0	3114.0
29.0	2865.0
30.0	2665.0
31.0	2446.0
32.0	2267.0
33.0	2085.0
34.0	1972.0
35.0	1885.0
36.0	1722.0
37.0	1602.0
38.0	1486.0
39.0	1467.0
40.0	1396.0
41.0	1295.0
42.0	1269.0
43.0	1156.0
44.0	1077.0
45.0	1053.0
46.0	962.0
47.0	909.0
48.0	898.0
49.0	877.0
50.0	28854.0
