#Mapping quality	mapping quality
0.0	4.6437399E7
1.0	6838378.0
2.0	5874560.0
3.0	5422176.0
4.0	4947926.0
5.0	4728666.0
6.0	4660492.0
7.0	4256690.0
8.0	4388075.0
9.0	4263686.0
10.0	4423743.0
11.0	4081253.0
12.0	4253165.0
13.0	4543925.0
14.0	4087975.0
15.0	4450097.0
16.0	4384421.0
17.0	4304328.0
18.0	4426660.0
19.0	4349229.0
20.0	5614137.0
21.0	4758561.0
22.0	4889556.0
23.0	4903275.0
24.0	5284893.0
25.0	5398362.0
26.0	5444890.0
27.0	5683594.0
28.0	5615797.0
29.0	5645268.0
30.0	7998627.0
31.0	6213012.0
32.0	6429938.0
33.0	6782777.0
34.0	6802862.0
35.0	6896834.0
36.0	7684173.0
37.0	7341284.0
38.0	7361984.0
39.0	7346951.0
40.0	1.1611611E7
41.0	8109068.0
42.0	9047971.0
43.0	8684389.0
44.0	8791062.0
45.0	1.211678E7
46.0	1.0103404E7
47.0	9680985.0
48.0	1.3573045E7
49.0	1.0530326E7
50.0	1.5562328E7
51.0	1.5123814E7
52.0	1.5761642E7
53.0	1.6953038E7
54.0	1.8500262E7
55.0	1.9966159E7
56.0	2.0556763E7
57.0	2.1987489E7
58.0	2.5001882E7
59.0	2.5653699E7
60.0	2.098826091E9
61.0	1.2930771E7
62.0	5427671.0
63.0	1575798.0
64.0	352140.0
65.0	686607.0
66.0	122332.0
67.0	23007.0
68.0	8431.0
69.0	504.0
70.0	99931.0
