#Insert size (bp)	insert size
1.0	80.0
2.0	936.0
3.0	916.0
4.0	938.0
5.0	978.0
6.0	915.0
7.0	896.0
8.0	906.0
9.0	1020.0
10.0	833.0
11.0	1076.0
12.0	1037.0
13.0	955.0
14.0	879.0
15.0	881.0
16.0	947.0
17.0	929.0
18.0	948.0
19.0	38609.0
20.0	46948.0
21.0	32920.0
22.0	18328.0
23.0	10298.0
24.0	6413.0
25.0	5343.0
26.0	4598.0
27.0	4153.0
28.0	3886.0
29.0	3386.0
30.0	3402.0
31.0	3730.0
32.0	3525.0
33.0	3760.0
34.0	3893.0
35.0	4057.0
36.0	4140.0
37.0	4276.0
38.0	4410.0
39.0	4335.0
40.0	4517.0
41.0	4999.0
42.0	4882.0
43.0	5346.0
44.0	5196.0
45.0	5404.0
46.0	5546.0
47.0	5663.0
48.0	5606.0
49.0	5864.0
50.0	5987.0
51.0	6239.0
52.0	6131.0
53.0	6370.0
54.0	6321.0
55.0	6419.0
56.0	6420.0
57.0	6810.0
58.0	6647.0
59.0	7155.0
60.0	7123.0
61.0	7894.0
62.0	7512.0
63.0	7701.0
64.0	7759.0
65.0	7855.0
66.0	7854.0
67.0	8057.0
68.0	8259.0
69.0	8076.0
70.0	8145.0
71.0	8573.0
72.0	8221.0
73.0	8509.0
74.0	8891.0
75.0	9056.0
76.0	9690.0
77.0	9986.0
78.0	9847.0
79.0	10419.0
80.0	10553.0
81.0	10763.0
82.0	11057.0
83.0	11169.0
84.0	10822.0
85.0	11154.0
86.0	11423.0
87.0	11395.0
88.0	11319.0
89.0	11523.0
90.0	11163.0
91.0	11220.0
92.0	11339.0
93.0	11418.0
94.0	11979.0
95.0	11813.0
96.0	11381.0
97.0	11516.0
98.0	12011.0
99.0	12230.0
100.0	11788.0
101.0	11978.0
102.0	12112.0
103.0	12323.0
104.0	12935.0
105.0	12702.0
106.0	12622.0
107.0	12752.0
108.0	12865.0
109.0	12822.0
110.0	13405.0
111.0	13195.0
112.0	13306.0
113.0	13652.0
114.0	13873.0
115.0	13771.0
116.0	14231.0
117.0	14206.0
118.0	14179.0
119.0	14599.0
120.0	14518.0
121.0	14941.0
122.0	15099.0
123.0	15499.0
124.0	15861.0
125.0	16081.0
126.0	16689.0
127.0	16953.0
128.0	17830.0
129.0	17975.0
130.0	18473.0
131.0	19048.0
132.0	19926.0
133.0	20457.0
134.0	21325.0
135.0	22449.0
136.0	23715.0
137.0	24481.0
138.0	25978.0
139.0	27966.0
140.0	30715.0
141.0	33696.0
142.0	38123.0
143.0	49401.0
144.0	369935.0
145.0	384310.0
146.0	389413.0
147.0	393477.0
148.0	398013.0
149.0	400672.0
150.0	402692.0
151.0	403626.0
152.0	407427.0
153.0	409646.0
154.0	413029.0
155.0	414957.0
156.0	415917.0
157.0	416124.0
158.0	417893.0
159.0	419374.0
160.0	421494.0
161.0	425552.0
162.0	427131.0
163.0	429125.0
164.0	432178.0
165.0	432351.0
166.0	433013.0
167.0	434651.0
168.0	435946.0
169.0	436345.0
170.0	437653.0
171.0	438792.0
172.0	441004.0
173.0	442369.0
174.0	442603.0
175.0	443376.0
176.0	445204.0
177.0	446500.0
178.0	444472.0
179.0	447193.0
180.0	446891.0
181.0	446718.0
182.0	448429.0
183.0	450100.0
184.0	449806.0
185.0	449655.0
186.0	451446.0
187.0	452946.0
188.0	453006.0
189.0	452071.0
190.0	451893.0
191.0	452562.0
192.0	452206.0
193.0	453008.0
194.0	453129.0
195.0	454857.0
196.0	453266.0
197.0	453471.0
198.0	453663.0
199.0	453204.0
200.0	453238.0
201.0	451783.0
202.0	451647.0
203.0	452676.0
204.0	451963.0
205.0	452162.0
