#Coverage (X)	Coverage
1.0	98.37289425434659
2.0	94.66142109305831
3.0	88.02738561509277
4.0	78.63373269160685
5.0	67.36465002274261
6.0	55.48375773138734
7.0	44.17875395964437
8.0	34.28711022767226
9.0	26.212141432807172
10.0	19.98904644303788
11.0	15.405003962865152
12.0	12.14682289677792
13.0	9.879230881245249
14.0	8.317330817105457
15.0	7.232598261956895
16.0	6.462482455619906
17.0	5.894866717645144
18.0	5.45640873634278
19.0	5.1011689458752585
20.0	4.8015024629828815
21.0	4.538999377255848
22.0	4.3046633043675655
23.0	4.0924961495438765
24.0	3.897720412349429
25.0	3.7176074444912928
26.0	3.5504091987254185
27.0	3.3946253473142036
28.0	3.2490678273568108
29.0	3.112826350071387
30.0	2.985083600047062
31.0	2.8651038122730625
32.0	2.7525343533555713
33.0	2.646303423316837
34.0	2.5462268498570353
35.0	2.451796735901226
36.0	2.362581522350979
37.0	2.2782684268239564
38.0	2.198042869507475
39.0	2.1219120221048797
40.0	2.0495846912790086
41.0	1.9807868366327028
42.0	1.9150704115433257
43.0	1.8523863231136062
44.0	1.7924920272931217
45.0	1.735280687882252
46.0	1.680651309553184
47.0	1.6282909250858495
48.0	1.5780897039096402
49.0	1.5299715668208052
50.0	1.483975070966821
51.0	1.4397644031859755
