#Insert size (bp)	insert size
2.0	750.0
3.0	713.0
4.0	820.0
5.0	910.0
6.0	816.0
7.0	798.0
8.0	761.0
9.0	837.0
10.0	741.0
11.0	946.0
12.0	1033.0
13.0	915.0
14.0	775.0
15.0	751.0
16.0	813.0
17.0	830.0
18.0	905.0
19.0	34844.0
20.0	38294.0
21.0	25960.0
22.0	14780.0
23.0	7906.0
24.0	4818.0
25.0	3906.0
26.0	3289.0
27.0	3010.0
28.0	2769.0
29.0	2618.0
30.0	2367.0
31.0	2464.0
32.0	2416.0
33.0	2300.0
34.0	2305.0
35.0	2384.0
36.0	2326.0
37.0	2376.0
38.0	2784.0
39.0	2429.0
40.0	2532.0
41.0	2709.0
42.0	2669.0
43.0	2777.0
44.0	2686.0
45.0	2787.0
46.0	2875.0
47.0	2843.0
48.0	3052.0
49.0	3093.0
50.0	3010.0
51.0	3160.0
52.0	3250.0
53.0	3531.0
54.0	3507.0
55.0	3660.0
56.0	3812.0
57.0	3890.0
58.0	3961.0
59.0	4253.0
60.0	3893.0
61.0	4188.0
62.0	4177.0
63.0	4287.0
64.0	4163.0
65.0	4298.0
66.0	4224.0
67.0	4357.0
68.0	4423.0
69.0	4320.0
70.0	4330.0
71.0	4344.0
72.0	4211.0
73.0	4433.0
74.0	4428.0
75.0	4443.0
76.0	4643.0
77.0	4614.0
78.0	4845.0
79.0	4655.0
80.0	4688.0
81.0	5024.0
82.0	4960.0
83.0	5100.0
84.0	4812.0
85.0	4962.0
86.0	5197.0
87.0	5188.0
88.0	4955.0
89.0	5116.0
90.0	4935.0
91.0	5003.0
92.0	4935.0
93.0	5087.0
94.0	5281.0
95.0	5217.0
96.0	5025.0
97.0	5159.0
98.0	5101.0
99.0	5485.0
100.0	5422.0
101.0	5502.0
102.0	5587.0
103.0	5764.0
104.0	6103.0
105.0	5777.0
106.0	5915.0
107.0	5786.0
108.0	5970.0
109.0	5952.0
110.0	6132.0
111.0	6225.0
112.0	6337.0
113.0	6347.0
114.0	6385.0
115.0	6777.0
116.0	6794.0
117.0	6984.0
118.0	7073.0
119.0	7068.0
120.0	7094.0
121.0	7494.0
122.0	7319.0
123.0	7848.0
124.0	8005.0
125.0	8415.0
126.0	8503.0
127.0	8908.0
128.0	9545.0
129.0	9758.0
130.0	10184.0
131.0	10905.0
132.0	11366.0
133.0	11704.0
134.0	12291.0
135.0	13495.0
136.0	14145.0
137.0	15101.0
138.0	16268.0
139.0	17705.0
140.0	20013.0
141.0	21990.0
142.0	25968.0
143.0	35343.0
144.0	294725.0
145.0	308240.0
146.0	314579.0
147.0	318351.0
148.0	321915.0
149.0	325064.0
150.0	330721.0
151.0	332494.0
152.0	336859.0
153.0	339448.0
154.0	343125.0
155.0	345747.0
156.0	347554.0
157.0	350771.0
158.0	351844.0
159.0	355005.0
160.0	355838.0
161.0	359255.0
162.0	361230.0
163.0	365968.0
164.0	367199.0
165.0	370094.0
166.0	372986.0
167.0	374138.0
168.0	375396.0
169.0	377878.0
170.0	378089.0
171.0	380632.0
172.0	382158.0
173.0	384340.0
174.0	385941.0
175.0	388001.0
176.0	389285.0
177.0	389792.0
178.0	391486.0
179.0	391064.0
180.0	393001.0
181.0	393315.0
182.0	393988.0
183.0	394654.0
184.0	395516.0
185.0	397048.0
186.0	397544.0
187.0	397866.0
188.0	397954.0
189.0	399219.0
190.0	398940.0
191.0	399368.0
192.0	400478.0
193.0	399063.0
194.0	401545.0
195.0	401161.0
196.0	400166.0
197.0	399673.0
198.0	399801.0
199.0	400393.0
200.0	400137.0
201.0	399990.0
202.0	399456.0
203.0	399611.0
204.0	397463.0
205.0	398347.0
206.0	398421.0
207.0	396977.0
208.0	396871.0
209.0	395603.0
210.0	393942.0
211.0	393640.0
212.0	392816.0
213.0	391065.0
214.0	391518.0
215.0	389729.0
216.0	389435.0
217.0	388493.0
218.0	387203.0
219.0	386276.0
220.0	385235.0
221.0	384477.0
222.0	383744.0
223.0	381354.0
224.0	381054.0
225.0	379933.0
226.0	378232.0
227.0	375990.0
228.0	376563.0
229.0	373557.0
230.0	373163.0
231.0	371584.0
232.0	368952.0
233.0	367017.0
234.0	365348.0
235.0	365946.0
236.0	362530.0
237.0	361151.0
238.0	360238.0
239.0	358406.0
240.0	356459.0
241.0	354495.0
242.0	351723.0
243.0	349870.0
244.0	347658.0
245.0	347202.0
246.0	346371.0
247.0	343144.0
