#Mapping quality	mapping quality
0.0	4.7493875E7
1.0	6765654.0
2.0	5891738.0
3.0	5485950.0
4.0	5007552.0
5.0	4806485.0
6.0	4724120.0
7.0	4337384.0
8.0	4513783.0
9.0	4355679.0
10.0	4560932.0
11.0	4173461.0
12.0	4334232.0
13.0	4696942.0
14.0	4140074.0
15.0	4570619.0
16.0	4482464.0
17.0	4384213.0
18.0	4460745.0
19.0	4361381.0
20.0	5952669.0
21.0	4815034.0
22.0	4922205.0
23.0	4920698.0
24.0	5366053.0
25.0	5420206.0
26.0	5454046.0
27.0	5709816.0
28.0	5575247.0
29.0	5569605.0
30.0	8851489.0
31.0	6163246.0
32.0	6389517.0
33.0	6781524.0
34.0	6756272.0
35.0	6812003.0
36.0	7797021.0
37.0	7241847.0
38.0	7217920.0
39.0	7174095.0
40.0	1.2928211E7
41.0	8015386.0
42.0	9144542.0
43.0	8598068.0
44.0	8598080.0
45.0	1.3275804E7
46.0	1.0112537E7
47.0	9631913.0
48.0	1.4814675E7
49.0	1.0563557E7
50.0	1.6746488E7
51.0	1.5994669E7
52.0	1.6245018E7
53.0	1.7378542E7
54.0	1.840445E7
55.0	1.9330986E7
56.0	1.9711062E7
57.0	2.0616693E7
58.0	2.2137165E7
59.0	2.1939778E7
60.0	2.108195298E9
