#Mapping quality	mapping quality
0.0	4.929672E7
1.0	1709164.0
2.0	1827147.0
3.0	2105798.0
4.0	2324727.0
5.0	2142551.0
6.0	2389463.0
7.0	2840822.0
8.0	3873110.0
9.0	2693010.0
10.0	1854258.0
11.0	1537821.0
12.0	1197783.0
13.0	1012408.0
14.0	891862.0
15.0	883721.0
16.0	887809.0
17.0	962542.0
18.0	983184.0
19.0	1032554.0
20.0	1241774.0
21.0	1439749.0
22.0	2151600.0
23.0	1817759.0
24.0	1462414.0
25.0	1320895.0
26.0	1119791.0
27.0	1183381.0
28.0	967790.0
29.0	926692.0
30.0	1429027.0
31.0	1081474.0
32.0	1205404.0
33.0	1273064.0
34.0	1195820.0
35.0	1076787.0
36.0	894677.0
37.0	857820.0
38.0	822310.0
39.0	836783.0
40.0	872882.0
41.0	808255.0
42.0	837559.0
43.0	960827.0
44.0	843351.0
45.0	881249.0
46.0	806820.0
47.0	789193.0
48.0	806817.0
49.0	675757.0
50.0	688025.0
51.0	667143.0
52.0	696775.0
53.0	614247.0
54.0	862572.0
55.0	667850.0
56.0	680424.0
57.0	653391.0
58.0	657446.0
59.0	591417.0
60.0	2.63667072E8
