#Position (bp)	insert size	chromosomes
3381345.5	20299.61401708727	0.0
1.01440355E7	15808.719110710323	47843.17535350775
1.69067255E7	11838.992176319054	0.0
2.36694155E7	9291.28225856644	0.0
3.04321055E7	10153.018301940421	47843.17535350775
3.71947955E7	15770.254852419172	0.0
4.39574855E7	9448.820728980781	0.0
5.07201755E7	7231.065064987872	47843.17535350775
5.74828655E7	4832.118365355543	0.0
6.42455555E7	10985.020809696432	0.0
7.10082455E7	8685.417938045852	47843.17535350775
7.77709355E7	9834.776182565238	0.0
8.45336255E7	5020.220519685254	0.0
9.12963155E7	6286.041082721322	47843.17535350775
9.80590055E7	6160.204892284243	0.0
1.048216955E8	3881.8595786607184	0.0
1.115843855E8	4548.072808045906	47843.17535350775
1.183470755E8	2656.573219737652	0.0
1.251097655E8	2571.9665585466855	0.0
1.318724555E8	3441.784046510383	47843.17535350775
1.386351455E8	3892.750849338102	0.0
1.453978355E8	1125.3528992132092	0.0
1.521605255E8	543.3694460174302	47843.17535350775
1.589232155E8	839.9231680407207	0.0
1.656859055E8	1690.0508779359998	0.0
1.724485955E8	875.8442450700377	47843.17535350775
1.792112855E8	583.9211734005219	0.0
1.859739755E8	408.8434023157716	0.0
1.927366655E8	372.76462136522025	47843.17535350775
1.994993555E8	315.53897660520863	0.0
2.05937114E8	264.34208207914253	0.0
2.09318459E8	47843.17535350775	47843.17535350775
2.130247355E8	14913.092253594681	0.0
2.197874255E8	16126.555881006248	0.0
2.265501155E8	8720.75618304222	47843.17535350775
2.333128055E8	12368.328817819985	0.0
2.400754955E8	11964.565709794273	0.0
2.468381855E8	5644.6127139664195	47843.17535350775
2.536008755E8	6019.7079044394795	0.0
2.603635655E8	10665.21586971587	0.0
2.671262555E8	12066.8820441118	47843.17535350775
2.738889455E8	3996.457805310467	0.0
2.806516355E8	9741.730877330641	0.0
2.874143255E8	5626.4984	47843.17535350775
2.941770155E8	5704.303229796592	0.0
3.009397055E8	8027.948304130945	0.0
3.077023955E8	8685.258536585367	47843.17535350775
3.144650855E8	5498.539969027563	0.0
3.212277755E8	3712.967559279633	0.0
3.279904655E8	2308.971428795078	47843.17535350775
3.347531555E8	1859.7628039870267	0.0
3.415158455E8	3654.6403958768537	0.0
3.482785355E8	3621.1155072345296	47843.17535350775
3.550412255E8	694.9349890794743	0.0
3.618039155E8	1222.7860287800688	0.0
3.685666055E8	796.3573210607534	47843.17535350775
3.753292955E8	1077.1629621598179	0.0
3.820919855E8	314.5337684681978	0.0
3.888546755E8	479.0152952484433	47843.17535350775
3.956173655E8	350.67452895347554	0.0
4.023800555E8	304.800068119891	0.0
4.07291275E8	261.641353791367	47843.17535350775
4.1067262E8	23087.746414221776	0.0
4.159054355E8	9069.406106536968	0.0
4.226681255E8	11717.652641103154	47843.17535350775
4.294308155E8	11769.207134471473	0.0
4.361935055E8	9595.731438935913	0.0
4.429561955E8	7452.816792871482	47843.17535350775
4.497188855E8	11325.772035808188	0.0
4.564815755E8	6945.2857592215905	0.0
4.632442655E8	10503.993583902402	47843.17535350775
4.700069555E8	8643.000299636442	0.0
4.767696455E8	9919.083413936667	0.0
4.835323355E8	11886.055998521866	47843.17535350775
4.902950255E8	4924.37559841906	0.0
4.970577155E8	2703.415581810384	0.0
5.038204055E8	2361.2202334016715	47843.17535350775
5.105830955E8	2645.4273375095745	0.0
5.173457855E8	1940.622343621584	0.0
5.241084755E8	1677.661166570415	47843.17535350775
5.308711655E8	1399.001235484789	0.0
5.376338555E8	1086.4299636460662	0.0
5.443965455E8	1437.0647455115263	47843.17535350775
5.511592355E8	764.5120063396206	0.0
5.579219255E8	795.0972508332363	0.0
5.646846155E8	267.0339073281599	47843.17535350775
5.714473055E8	422.2404599323948	0.0
5.782099955E8	277.1113900459663	0.0
5.849726855E8	291.1327620987876	47843.17535350775
5.903608885E8	306.6829818292736	0.0
5.937422335E8	10580.236295243669	0.0
5.984980655E8	15813.337136047048	47843.17535350775
6.052607555E8	7114.235044400238	0.0
6.120234455E8	7881.275687835757	0.0
6.187861355E8	18535.454612104862	47843.17535350775
6.255488255E8	8692.915776790094	0.0
6.323115155E8	6345.904902835954	0.0
6.390742055E8	11259.335926474863	47843.17535350775
6.458368955E8	5556.110068123934	0.0
6.525995855E8	3858.6040445347153	0.0
6.593622755E8	5584.566305772948	47843.17535350775
6.661249655E8	1539.0875410935928	0.0
6.728876555E8	4174.862322964924	0.0
6.796503455E8	2921.298157098844	47843.17535350775
6.864130355E8	2940.103559132063	0.0
6.931757255E8	3671.8260320631553	0.0
6.999384155E8	2128.995297965859	47843.17535350775
7.067011055E8	1545.8813283444997	0.0
7.134637955E8	2073.8761352536526	0.0
7.202264855E8	1243.2366074170106	47843.17535350775
7.269891755E8	737.7746638868842	0.0
7.337518655E8	394.3616887608883	0.0
7.405145555E8	367.63058413276184	47843.17535350775
7.472772455E8	361.6917881758044	0.0
7.540399355E8	288.3120303387169	0.0
7.608026255E8	260.437536495493	47843.17535350775
7.668320365E8	261.58059871564984	0.0
7.702133815E8	14617.240783378931	0.0
7.743280055E8	14550.30999958312	47843.17535350775
7.810906955E8	18075.392209970578	0.0
7.878533855E8	9477.772221068388	0.0
7.946160755E8	9382.344937508105	47843.17535350775
8.013787655E8	7376.19581393116	0.0
8.081414555E8	12478.562693697473	0.0
8.149041455E8	9161.221001946522	47843.17535350775
8.216668355E8	9910.899884296688	0.0
8.284295255E8	6541.0185312889735	0.0
8.351922155E8	6000.8488313219805	47843.17535350775
8.419549055E8	7206.673615762447	0.0
8.487175955E8	18016.89109034182	0.0
8.554802855E8	5880.052250396546	47843.17535350775
8.622429755E8	5436.202944123411	0.0
8.690056655E8	1981.9999335335942	0.0
8.757683555E8	2509.120824218732	47843.17535350775
8.825310455E8	3111.8176702535625	0.0
8.892937355E8	1450.1952463468253	0.0
8.960564255E8	1030.27952290156	47843.17535350775
9.028191155E8	914.2496852300242	0.0
9.095818055E8	580.7388242295992	0.0
9.163444955E8	446.6559851640747	47843.17535350775
9.231071855E8	265.2501996503421	0.0
9.298698755E8	399.2088369893311	0.0
9.366325655E8	311.5783091834062	47843.17535350775
9.426997425E8	260.61006510796926	0.0
9.460810875E8	20309.964970162957	0.0
