#Read position (bp)	Clipping profile
0.0	17.684806026158313
1.0	1.972912205262263
2.0	1.7951508987981262
3.0	1.5955020292579287
4.0	1.4034118777862097
5.0	1.1970597063639339
6.0	1.0808559232804424
7.0	0.9751531017512922
8.0	0.909250563252046
9.0	0.8462558852217701
10.0	0.7843018480172829
11.0	0.7462367982108764
12.0	0.7083913560607515
13.0	0.6723171938453824
14.0	0.6382588746365369
15.0	0.6043818981135602
16.0	0.579693228290333
17.0	0.5554498739923432
18.0	0.5314502509189388
19.0	0.5137538112326454
20.0	0.49595311336609726
21.0	0.4819750305872982
22.0	0.4677973044846068
23.0	0.45402441067758603
24.0	0.4420471976560188
25.0	0.43021056680835906
26.0	0.4199574957145174
27.0	0.40951836813410386
28.0	0.39918183503957944
29.0	0.38949220177094496
30.0	0.8696568556058919
31.0	0.8557162059503227
32.0	0.7969869629914849
33.0	0.7778009622830394
34.0	0.7276688599593142
35.0	0.8380158843105091
36.0	0.7906674199431103
37.0	0.7665366422972043
38.0	0.7358803007839627
39.0	0.7180615795617853
40.0	0.7468978394388753
41.0	0.721967379367823
42.0	0.6971799970122267
43.0	0.6918489656995135
44.0	0.6616964462967057
45.0	0.672953556940289
46.0	0.6551464815786721
47.0	0.6430888566627593
48.0	0.6229731280862432
49.0	0.6055165376710149
50.0	0.6012913085467496
51.0	0.5952665166835105
52.0	0.5835932051660904
53.0	0.5674043498575784
54.0	0.5528689294662467
55.0	0.9764621519347584
56.0	0.534066410309111
57.0	0.5278580575008487
58.0	0.8566523113134623
59.0	0.5024842228813188
60.0	0.49476773113048667
61.0	0.4796350444618437
62.0	0.4736102525986046
63.0	0.4592389833846955
64.0	0.45045329072146234
65.0	0.4459568794155765
66.0	0.4330579797153732
67.0	0.4228548194525046
68.0	0.41084266884925624
69.0	0.3987082367101238
70.0	0.38922268328369036
71.0	0.37777646604719783
72.0	0.37107094590596484
73.0	0.35844738762329625
74.0	0.34278952809985885
75.0	0.32751404099815407
76.0	0.3013940394555767
77.0	0.28509981683723246
78.0	0.27165051158435377
79.0	0.26315014250485
80.0	0.2579874216054737
81.0	0.2548011696126313
82.0	0.250585368089772
83.0	0.24871703931701308
84.0	0.2473248044152585
85.0	0.24773435051163206
86.0	0.24783112206724095
87.0	0.2486077900536609
88.0	0.2487120482339158
89.0	0.24973106103294945
90.0	0.25214729981683504
91.0	0.25487326303514796
92.0	0.2561629034510134
93.0	0.2588539290876452
94.0	0.2607247534019527
95.0	0.2642121340749994
96.0	0.2665121915356754
97.0	0.26927641972440103
98.0	0.2727269218390065
99.0	0.27687451189286927
100.0	0.28009459233781564
101.0	0.2837416876699762
102.0	0.2868899519748002
103.0	0.28997832328245654
104.0	0.29467548704181173
105.0	0.2983328418225612
106.0	0.30257914440879297
107.0	0.3068978176999357
108.0	0.31103986210591256
109.0	0.3151386504583794
110.0	0.31927348552210466
111.0	0.3235611031850863
112.0	0.3283558703472333
113.0	0.3329892591559007
114.0	0.338062695124314
115.0	0.3432728313131148
116.0	0.3487413946933984
117.0	0.35400338268993226
118.0	0.3595537443765328
119.0	0.36512157485397395
120.0	0.3706597361152255
121.0	0.3769576511368451
122.0	0.3835128842203702
123.0	0.3904421712537992
124.0	0.39720619798022844
125.0	0.4041426943559091
126.0	0.41264639082414445
127.0	0.42084202655231806
128.0	0.42943389882193916
129.0	0.4385140653879135
130.0	0.44777058355665933
131.0	0.45975999700357556
132.0	0.47261564065026895
133.0	0.4857097471560559
134.0	0.49912882862795643
135.0	0.5123471576463876
136.0	0.5319801375744363
137.0	0.5507202681928556
138.0	0.5703396612835839
139.0	0.5903982696868754
140.0	0.6107837940330404
141.0	0.6459121460014697
142.0	0.6815659481070879
143.0	0.7168140860698528
144.0	0.7940810434992744
145.0	0.8826051115722797
146.0	1.0224968523179883
147.0	1.1514467525024263
148.0	1.2740502132462437
149.0	1.375596294402519
150.0	1.346618897786733
