#Mapping quality	mapping quality
0.0	5.8301892E7
1.0	3806724.0
2.0	3773033.0
3.0	4191430.0
4.0	3669156.0
5.0	3505857.0
6.0	3726988.0
7.0	3384113.0
8.0	3350126.0
9.0	3615533.0
10.0	3444537.0
11.0	2789691.0
12.0	3014017.0
13.0	4342181.0
14.0	2614800.0
15.0	3436224.0
16.0	3130312.0
17.0	2788376.0
18.0	3076364.0
19.0	2928133.0
20.0	5667430.0
21.0	3620910.0
22.0	3567973.0
23.0	3383640.0
24.0	3909484.0
25.0	4070048.0
26.0	3706543.0
27.0	5789327.0
28.0	3578557.0
29.0	3563300.0
30.0	7910364.0
31.0	4288458.0
32.0	4312491.0
33.0	5192793.0
34.0	4439724.0
35.0	4512487.0
36.0	4950092.0
37.0	4873701.0
38.0	4514896.0
39.0	5072672.0
40.0	1.5982945E7
41.0	5677184.0
42.0	6029293.0
43.0	6299144.0
44.0	5864287.0
45.0	8059031.0
46.0	7204412.0
47.0	6975738.0
48.0	8630501.0
49.0	6734861.0
50.0	1.1667774E7
51.0	7544769.0
52.0	7909816.0
53.0	1.0814062E7
54.0	8273694.0
55.0	1.014423E7
56.0	1.037064E7
57.0	1.0018108E7
58.0	9355357.0
59.0	9234189.0
60.0	1.881068022E9
