#Mapping quality	mapping quality
0.0	3.9580383E7
1.0	6293327.0
2.0	5555701.0
3.0	5252152.0
4.0	4786927.0
5.0	4578581.0
6.0	4515337.0
7.0	4137893.0
8.0	4230060.0
9.0	4153650.0
10.0	4263534.0
11.0	3870189.0
12.0	4018998.0
13.0	4472904.0
14.0	3804646.0
15.0	4220191.0
16.0	4117013.0
17.0	3988567.0
18.0	4111703.0
19.0	3981396.0
20.0	5484612.0
21.0	4444187.0
22.0	4509023.0
23.0	4478913.0
24.0	4892660.0
25.0	4997296.0
26.0	5030367.0
27.0	5375981.0
28.0	5112466.0
29.0	5133799.0
30.0	7661320.0
31.0	5701467.0
32.0	5915216.0
33.0	6380581.0
34.0	6235432.0
35.0	6379902.0
36.0	7138457.0
37.0	6811597.0
38.0	6756271.0
39.0	6796473.0
40.0	1.1701975E7
41.0	7546598.0
42.0	8318138.0
43.0	8035867.0
44.0	8188850.0
45.0	1.0999398E7
46.0	9316080.0
47.0	8813366.0
48.0	1.1808971E7
49.0	9395296.0
50.0	1.3466998E7
51.0	1.19805E7
52.0	1.2204543E7
53.0	1.3772029E7
54.0	1.2899888E7
55.0	1.4997386E7
56.0	1.7179058E7
57.0	1.8827565E7
58.0	2.0169848E7
59.0	2.0515642E7
60.0	2.174894392E9
