#Mapping quality	mapping quality
0.0	4.0274033E7
1.0	6498065.0
2.0	5666771.0
3.0	5291283.0
4.0	4819800.0
5.0	4577491.0
6.0	4524264.0
7.0	4148854.0
8.0	4238230.0
9.0	4145154.0
10.0	4261790.0
11.0	3916358.0
12.0	4025341.0
13.0	4421702.0
14.0	3851123.0
15.0	4224972.0
16.0	4150084.0
17.0	4047034.0
18.0	4149427.0
19.0	4067050.0
20.0	5362147.0
21.0	4454899.0
22.0	4547283.0
23.0	4550433.0
24.0	4907271.0
25.0	5001323.0
26.0	5074256.0
27.0	5353554.0
28.0	5204031.0
29.0	5229484.0
30.0	7484440.0
31.0	5800343.0
32.0	6005665.0
33.0	6410073.0
34.0	6352824.0
35.0	6493853.0
36.0	7241358.0
37.0	6923821.0
38.0	6963270.0
39.0	6982625.0
40.0	1.1112702E7
41.0	7720702.0
42.0	8458262.0
43.0	8220968.0
44.0	8405919.0
45.0	1.1027141E7
46.0	9551168.0
47.0	9145169.0
48.0	1.2109524E7
49.0	9816313.0
50.0	1.3825527E7
51.0	1.2864239E7
52.0	1.3361718E7
53.0	1.4608705E7
54.0	1.48214E7
55.0	1.6593856E7
56.0	1.8273663E7
57.0	2.0392309E7
58.0	2.3438385E7
59.0	2.4011015E7
60.0	2.143140713E9
61.0	1.3287614E7
62.0	5828071.0
63.0	1746183.0
64.0	395683.0
65.0	805105.0
66.0	146818.0
67.0	31046.0
68.0	11377.0
69.0	395.0
70.0	117119.0
