#Mapping quality	mapping quality
0.0	3.7348422E7
1.0	6637412.0
2.0	5730414.0
3.0	5391672.0
4.0	4921201.0
5.0	4675883.0
6.0	4628088.0
7.0	4263218.0
8.0	4302497.0
9.0	4211720.0
10.0	4315107.0
11.0	3976434.0
12.0	4078624.0
13.0	4451679.0
14.0	3928055.0
15.0	4254040.0
16.0	4167796.0
17.0	4091426.0
18.0	4185068.0
19.0	4109789.0
20.0	5272666.0
21.0	4461816.0
22.0	4528316.0
23.0	4566505.0
24.0	4911062.0
25.0	5003777.0
26.0	5086961.0
27.0	5330475.0
28.0	5216517.0
29.0	5237918.0
30.0	7146313.0
31.0	5756213.0
32.0	5971008.0
33.0	6364503.0
34.0	6314406.0
35.0	6455335.0
36.0	7120441.0
37.0	6895772.0
38.0	6921279.0
39.0	6961163.0
40.0	1.0609697E7
41.0	7644612.0
42.0	8351575.0
43.0	8165396.0
44.0	8353462.0
45.0	1.0436819E7
46.0	9427644.0
47.0	9042271.0
48.0	1.1411684E7
49.0	9659362.0
50.0	1.2955026E7
51.0	1.2026863E7
52.0	1.252646E7
53.0	1.3665754E7
54.0	1.3701037E7
55.0	1.5659241E7
56.0	1.7799812E7
57.0	2.0597009E7
58.0	2.5137462E7
59.0	2.6333946E7
60.0	2.153683665E9
61.0	1.469119E7
62.0	5895721.0
63.0	1702813.0
64.0	424156.0
65.0	752750.0
66.0	146366.0
67.0	30632.0
68.0	11849.0
69.0	353.0
70.0	102173.0
