#Coverage (X)	Coverage
1.0	20.38208928886408
2.0	5.536519011781607
3.0	1.7336886539878549
4.0	0.6768834798769916
5.0	0.32648724584896627
6.0	0.18237372957486286
7.0	0.11287405284220142
8.0	0.07577918129884154
9.0	0.0545938229560079
10.0	0.041914901794257275
11.0	0.0340290519881421
12.0	0.02873590910938617
13.0	0.025121996388918433
14.0	0.022498920745590567
15.0	0.020514547149900864
16.0	0.018985420142172416
17.0	0.01775394207000147
18.0	0.016771238836099656
19.0	0.01592364974906957
20.0	0.015195226793167649
21.0	0.01455162312821301
22.0	0.013961084798538081
23.0	0.01342595605591157
24.0	0.012923149572401371
25.0	0.012465132505099064
26.0	0.012027965070871005
27.0	0.011618502430167155
28.0	0.011237881189899213
29.0	0.010882549453455681
30.0	0.010549559146667775
31.0	0.010232161665982176
32.0	0.009925881621668964
33.0	0.009641658855272794
34.0	0.009381873137527919
35.0	0.009139775864881017
36.0	0.008914336987317029
37.0	0.008701400785810165
38.0	0.008503062879341883
39.0	0.008319181192064207
40.0	0.008134695682358029
41.0	0.007954898676175048
42.0	0.007792541482331217
43.0	0.007628905605699288
44.0	0.007471911775724038
45.0	0.007326745761446318
46.0	0.007185131643780096
47.0	0.007044156867493712
48.0	0.006896646601461498
49.0	0.006763237364950214
50.0	0.0066386723509879175
51.0	0.006508459821418455
