#Coverage	Number of genomic locations
0.0	6.96897795E8
1.0	6.69488897E8
2.0	5.46191801E8
3.0	3.44438627E8
4.0	2.07579402E8
5.0	1.16323345E8
6.0	6.6481197E7
7.0	3.9045609E7
8.0	2.4764591E7
9.0	1.6952369E7
10.0	1.257844E7
11.0	9819478.0
12.0	8031227.0
13.0	6705878.0
14.0	5711826.0
15.0	4886809.0
16.0	4215908.0
17.0	3664425.0
18.0	3201576.0
19.0	2800982.0
20.0	2457785.0
21.0	2174575.0
22.0	1914967.0
23.0	1697279.0
24.0	1517997.0
25.0	1350473.0
26.0	1202908.0
27.0	1080684.0
28.0	966162.0
29.0	871474.0
30.0	785725.0
31.0	703851.0
32.0	635660.0
33.0	575627.0
34.0	524831.0
35.0	476116.0
36.0	433659.0
37.0	396246.0
38.0	360877.0
39.0	328508.0
40.0	300735.0
41.0	275201.0
42.0	254926.0
43.0	234516.0
44.0	214848.0
45.0	198381.0
46.0	183912.0
47.0	169598.0
48.0	157405.0
49.0	145652.0
50.0	135119.0
51.0	125939.0
52.0	117738.0
53.0	111292.0
54.0	104202.0
55.0	96880.0
56.0	90918.0
57.0	86790.0
58.0	80983.0
59.0	76595.0
60.0	72815.0
61.0	67784.0
62.0	63666.0
63.0	60089.0
64.0	56695.0
65.0	53960.0
66.0	51813.0
67.0	49370.0
68.0	47226.0
69.0	44628.0
70.0	42384.0
71.0	40534.0
72.0	39160.0
73.0	36771.0
74.0	34695.0
75.0	32784.0
76.0	31912.0
77.0	30735.0
78.0	29286.0
79.0	28150.0
80.0	26217.0
81.0	25307.0
82.0	24279.0
83.0	22866.0
84.0	21918.0
85.0	20963.0
86.0	20056.0
87.0	19408.0
88.0	18479.0
89.0	17831.0
90.0	17310.0
91.0	16384.0
92.0	15326.0
93.0	14924.0
94.0	14566.0
95.0	13929.0
96.0	13651.0
97.0	13184.0
98.0	12434.0
99.0	12096.0
100.0	11661.0
101.0	11268.0
102.0	11006.0
103.0	10742.0
104.0	10044.0
105.0	9862.0
106.0	9599.0
107.0	9355.0
108.0	9006.0
109.0	8758.0
110.0	8604.0
111.0	8603.0
112.0	8545.0
113.0	8222.0
114.0	7830.0
115.0	7368.0
116.0	7161.0
117.0	7012.0
118.0	6639.0
119.0	6576.0
120.0	6379.0
121.0	6181.0
122.0	5945.0
123.0	5752.0
124.0	5744.0
125.0	5614.0
126.0	5284.0
127.0	5253.0
128.0	5351.0
129.0	5175.0
130.0	5066.0
131.0	5030.0
132.0	4895.0
133.0	4672.0
134.0	4760.0
135.0	4483.0
136.0	4489.0
137.0	4211.0
138.0	4027.0
139.0	3912.0
140.0	3823.0
141.0	3580.0
142.0	3777.0
143.0	3663.0
144.0	3607.0
145.0	3370.0
146.0	3325.0
147.0	3268.0
148.0	3210.0
149.0	3118.0
150.0	3190.0
151.0	3008.0
152.0	2963.0
153.0	2830.0
154.0	2643.0
155.0	2778.0
156.0	2741.0
157.0	2690.0
158.0	2677.0
159.0	2622.0
160.0	2487.0
161.0	2527.0
162.0	2509.0
163.0	2423.0
164.0	2394.0
165.0	2337.0
166.0	2233.0
167.0	2133.0
168.0	2113.0
169.0	2191.0
170.0	2108.0
171.0	2015.0
172.0	2060.0
173.0	2065.0
174.0	1867.0
175.0	1870.0
176.0	1924.0
177.0	1790.0
178.0	1905.0
179.0	1792.0
180.0	1733.0
181.0	1786.0
182.0	1727.0
183.0	1794.0
184.0	1742.0
185.0	1696.0
186.0	1717.0
187.0	1525.0
188.0	1634.0
189.0	1567.0
