#Coverage (X)	Coverage
1.0	14.382325031083326
2.0	2.7375475523832904
3.0	0.6865938679315349
4.0	0.24425433945543773
5.0	0.11532393800702323
6.0	0.06562050837365518
7.0	0.04314400009567976
8.0	0.031324566874573634
9.0	0.02466930716647653
10.0	0.02060281178050616
11.0	0.017960449338602302
12.0	0.016081034287608986
13.0	0.014654876762477898
14.0	0.013558690432020626
15.0	0.012667519573639652
16.0	0.011917003820855143
17.0	0.011295599509679732
18.0	0.010763099170546298
19.0	0.010264768076766018
20.0	0.009814174473362414
21.0	0.009385176401323747
22.0	0.008989495119450908
23.0	0.00861100501714418
24.0	0.008274995598242185
25.0	0.007958663686537193
26.0	0.007657001107816086
27.0	0.007367450496516881
28.0	0.007089408030225286
29.0	0.006837223371221057
30.0	0.006594380200283467
31.0	0.006376116153859357
32.0	0.0061614750419778375
33.0	0.005969637106304049
34.0	0.005787140658696899
35.0	0.005620272556157602
36.0	0.005457169464023082
37.0	0.005307599097960747
38.0	0.0051678319665313666
39.0	0.005038152221459313
40.0	0.004912379562654223
41.0	0.004787992143519659
42.0	0.004675148388358252
43.0	0.004563228126315266
44.0	0.004456031886761025
45.0	0.004347699040280872
46.0	0.004243060166274404
47.0	0.004149396652778137
48.0	0.004053495444424016
49.0	0.003965053218948356
50.0	0.003879203877986015
51.0	0.003799392761251852
