#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	1.8645063253377087E-6
6.0	0.0
7.0	0.0
8.0	3.7290126506754174E-6
9.0	0.0
10.0	1.8645063253377087E-6
11.0	1.8645063253377087E-6
12.0	0.0
13.0	1.8645063253377087E-6
14.0	3.7290126506754174E-6
15.0	1.8645063253377087E-6
16.0	3.7290126506754174E-6
17.0	3.7290126506754174E-6
18.0	5.593518976013127E-6
19.0	1.1187037952026251E-5
20.0	1.8645063253377086E-5
21.0	3.729012650675417E-5
22.0	6.152870873614438E-5
23.0	1.5102501235235438E-4
24.0	2.81540455125994E-4
25.0	6.805448087482636E-4
26.0	0.0010441235421891168
27.0	0.002289613767514706
28.0	0.004036656194356139
29.0	0.006962066618811005
30.0	0.011975724127644102
31.0	0.018682353379883842
32.0	0.027296372602944055
33.0	0.03675687769770759
34.0	0.04674317357621636
35.0	0.0545722356363094
36.0	0.06084070590209477
37.0	0.06374560675697091
38.0	0.06372882620004289
39.0	0.06006507127075429
40.0	0.057203054061360906
41.0	0.0535635377143017
42.0	0.049170760811806054
43.0	0.04504833732648438
44.0	0.039376509084807075
45.0	0.035086280030205
46.0	0.031226751936755944
47.0	0.027626390222528833
48.0	0.024663689671567207
49.0	0.02214287711971063
50.0	0.02013293930099658
51.0	0.019864450390147947
52.0	0.014060242199371662
53.0	0.014412633894860489
54.0	0.012618978809885613
55.0	0.01129517931889584
56.0	0.010072063169474304
57.0	0.00899997203240512
58.0	0.007627695376956565
59.0	0.0068222286444106755
60.0	0.005802343684450949
61.0	0.005183327584438831
62.0	0.004059030270260192
63.0	0.0034996783726588794
64.0	0.0028098110322839274
65.0	0.0020714665274501947
66.0	0.0016127979714171182
67.0	0.001107516757250599
68.0	7.439380238097457E-4
69.0	5.146037457932076E-4
70.0	3.0950805000605963E-4
71.0	2.200117463898496E-4
72.0	1.6034754397904294E-4
73.0	1.1559939217093795E-4
74.0	8.76317972908723E-5
75.0	8.203827831485919E-5
76.0	7.644475933884606E-5
77.0	6.33932150614821E-5
78.0	3.542562018141647E-5
79.0	4.8477164458780426E-5
80.0	5.593518976013126E-5
81.0	5.593518976013125E-5
82.0	2.983210120540334E-5
83.0	3.915463283209188E-5
84.0	3.915463283209188E-5
85.0	1.4916050602701668E-5
86.0	1.491605060270167E-5
87.0	9.322531626688543E-6
88.0	9.322531626688543E-6
89.0	5.593518976013127E-6
90.0	1.8645063253377087E-6
91.0	9.322531626688543E-6
92.0	1.8645063253377087E-6
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	1.8645063253377087E-6
100.0	8.203827831485917E-5
