#Coverage	Number of genomic locations
0.0	2.410477682E9
1.0	3.27846747E8
2.0	5.7742494E7
3.0	1.2453615E7
4.0	3629903.0
5.0	1399349.0
6.0	632803.0
7.0	332764.0
8.0	187372.0
9.0	114488.0
10.0	74393.0
11.0	52913.0
12.0	40152.0
13.0	30862.0
14.0	25090.0
15.0	21130.0
16.0	17495.0
17.0	14992.0
18.0	14030.0
19.0	12686.0
20.0	12078.0
21.0	11140.0
22.0	10656.0
23.0	9460.0
24.0	8906.0
25.0	8493.0
26.0	8152.0
27.0	7828.0
28.0	7100.0
29.0	6837.0
30.0	6145.0
31.0	6043.0
32.0	5401.0
33.0	5138.0
34.0	4698.0
35.0	4592.0
36.0	4211.0
37.0	3935.0
38.0	3651.0
39.0	3541.0
40.0	3502.0
41.0	3177.0
42.0	3151.0
43.0	3018.0
44.0	3050.0
45.0	2946.0
46.0	2637.0
47.0	2700.0
48.0	2490.0
49.0	2417.0
50.0	2247.0
51.0	2029.0
52.0	2086.0
53.0	1926.0
54.0	1789.0
55.0	1802.0
56.0	1617.0
57.0	1619.0
58.0	1562.0
59.0	1462.0
60.0	1445.0
61.0	1320.0
62.0	1274.0
63.0	1298.0
64.0	1163.0
65.0	1241.0
66.0	1267.0
67.0	1178.0
68.0	1118.0
69.0	960.0
70.0	978.0
71.0	973.0
72.0	923.0
73.0	919.0
74.0	926.0
75.0	788.0
76.0	816.0
77.0	719.0
78.0	743.0
79.0	736.0
80.0	695.0
81.0	704.0
82.0	639.0
83.0	654.0
84.0	638.0
85.0	586.0
86.0	550.0
87.0	569.0
88.0	526.0
89.0	543.0
90.0	499.0
91.0	479.0
92.0	519.0
93.0	475.0
94.0	442.0
95.0	440.0
96.0	433.0
97.0	403.0
98.0	328.0
99.0	379.0
100.0	341.0
101.0	342.0
102.0	343.0
103.0	337.0
104.0	351.0
105.0	321.0
106.0	331.0
107.0	297.0
108.0	272.0
109.0	257.0
110.0	289.0
111.0	234.0
112.0	243.0
113.0	235.0
114.0	221.0
115.0	223.0
116.0	220.0
117.0	224.0
118.0	263.0
119.0	261.0
120.0	275.0
121.0	253.0
122.0	285.0
123.0	306.0
124.0	316.0
125.0	370.0
126.0	400.0
127.0	476.0
128.0	470.0
129.0	551.0
130.0	533.0
131.0	550.0
132.0	595.0
133.0	638.0
134.0	612.0
135.0	708.0
136.0	697.0
137.0	863.0
138.0	899.0
139.0	934.0
140.0	1020.0
141.0	1064.0
142.0	1088.0
143.0	1048.0
144.0	1094.0
145.0	1130.0
146.0	1149.0
147.0	1115.0
148.0	1167.0
149.0	1259.0
150.0	1230.0
151.0	1293.0
152.0	1251.0
153.0	1186.0
154.0	1179.0
155.0	1126.0
156.0	1179.0
157.0	1162.0
158.0	1073.0
159.0	1077.0
160.0	1049.0
161.0	1048.0
162.0	1022.0
163.0	961.0
164.0	945.0
165.0	926.0
166.0	911.0
167.0	775.0
168.0	709.0
169.0	705.0
170.0	638.0
171.0	585.0
172.0	548.0
173.0	485.0
174.0	429.0
175.0	363.0
176.0	354.0
177.0	316.0
178.0	292.0
179.0	244.0
180.0	237.0
181.0	220.0
182.0	190.0
183.0	171.0
184.0	151.0
185.0	118.0
186.0	102.0
187.0	110.0
188.0	114.0
189.0	118.0
190.0	102.0
191.0	119.0
192.0	114.0
193.0	94.0
194.0	85.0
195.0	91.0
