#Insert size (bp)	insert size
2.0	491.0
3.0	448.0
4.0	471.0
5.0	532.0
6.0	508.0
7.0	498.0
8.0	463.0
9.0	456.0
10.0	425.0
11.0	539.0
12.0	540.0
13.0	419.0
14.0	453.0
15.0	461.0
16.0	503.0
17.0	481.0
18.0	467.0
19.0	6822.0
20.0	7995.0
21.0	6085.0
22.0	3566.0
23.0	2143.0
24.0	1427.0
25.0	1252.0
26.0	1085.0
27.0	995.0
28.0	1076.0
29.0	1021.0
30.0	1060.0
31.0	1112.0
32.0	1126.0
33.0	1129.0
34.0	1307.0
35.0	1327.0
36.0	1341.0
37.0	1376.0
38.0	1460.0
39.0	1518.0
40.0	1558.0
41.0	1615.0
42.0	1745.0
43.0	1873.0
44.0	1938.0
45.0	2046.0
46.0	2006.0
47.0	2021.0
48.0	2057.0
49.0	2108.0
50.0	2107.0
51.0	2272.0
52.0	2129.0
53.0	2271.0
54.0	2306.0
55.0	2355.0
56.0	2415.0
57.0	2365.0
58.0	2453.0
59.0	2520.0
60.0	2612.0
61.0	2583.0
62.0	2629.0
63.0	2577.0
64.0	2680.0
65.0	2859.0
66.0	2754.0
67.0	2753.0
68.0	2713.0
69.0	2859.0
70.0	2874.0
71.0	2858.0
72.0	2882.0
73.0	2874.0
74.0	2928.0
75.0	2929.0
76.0	2976.0
77.0	3092.0
78.0	3131.0
79.0	3109.0
80.0	3232.0
81.0	3278.0
82.0	3311.0
83.0	3303.0
84.0	3314.0
85.0	3235.0
86.0	3305.0
87.0	3301.0
88.0	3420.0
89.0	3335.0
90.0	3123.0
91.0	3224.0
92.0	3299.0
93.0	3314.0
94.0	3359.0
95.0	3338.0
96.0	3196.0
97.0	3144.0
98.0	3292.0
99.0	3396.0
100.0	3220.0
101.0	3393.0
102.0	3366.0
103.0	3557.0
104.0	3708.0
105.0	3724.0
106.0	3706.0
107.0	3730.0
108.0	3517.0
109.0	3682.0
110.0	3667.0
111.0	3888.0
112.0	3652.0
113.0	3778.0
114.0	3775.0
115.0	3602.0
116.0	3670.0
117.0	3842.0
118.0	3312.0
119.0	3350.0
120.0	3468.0
121.0	3546.0
122.0	3450.0
123.0	3572.0
124.0	3557.0
125.0	3734.0
126.0	3810.0
127.0	3976.0
128.0	4161.0
129.0	4228.0
130.0	4306.0
131.0	4600.0
132.0	4621.0
133.0	4939.0
134.0	5102.0
135.0	5541.0
136.0	5885.0
137.0	6058.0
138.0	6430.0
139.0	7064.0
140.0	7796.0
141.0	8759.0
142.0	10209.0
143.0	14160.0
144.0	133732.0
145.0	139733.0
146.0	143783.0
147.0	144874.0
148.0	147981.0
149.0	150588.0
150.0	152620.0
151.0	153869.0
152.0	156936.0
153.0	159775.0
154.0	160832.0
155.0	164371.0
156.0	165612.0
157.0	167268.0
158.0	170198.0
159.0	172169.0
160.0	174272.0
161.0	175408.0
162.0	177737.0
163.0	180553.0
164.0	183585.0
165.0	184972.0
166.0	186862.0
167.0	188302.0
168.0	191655.0
169.0	192831.0
170.0	195623.0
171.0	197150.0
172.0	199038.0
173.0	200647.0
174.0	204254.0
175.0	205310.0
176.0	207953.0
177.0	210152.0
178.0	211375.0
179.0	212870.0
180.0	216200.0
181.0	217457.0
182.0	220701.0
183.0	222416.0
184.0	225298.0
185.0	226071.0
186.0	228950.0
187.0	230115.0
188.0	232785.0
189.0	233798.0
190.0	235790.0
191.0	238004.0
192.0	238527.0
193.0	241985.0
194.0	242426.0
195.0	246011.0
196.0	246042.0
197.0	249025.0
198.0	250648.0
199.0	252205.0
200.0	253434.0
201.0	255446.0
202.0	256361.0
203.0	258665.0
204.0	260176.0
205.0	262094.0
206.0	263836.0
207.0	264419.0
208.0	266128.0
209.0	268073.0
210.0	268849.0
211.0	270350.0
212.0	270768.0
213.0	272550.0
214.0	274256.0
215.0	273912.0
216.0	275765.0
217.0	276452.0
218.0	277811.0
219.0	279635.0
220.0	279962.0
221.0	281072.0
222.0	282451.0
223.0	282604.0
224.0	284731.0
225.0	284460.0
226.0	285381.0
227.0	286333.0
228.0	287630.0
229.0	287290.0
230.0	288272.0
231.0	288103.0
232.0	289732.0
233.0	290040.0
234.0	291321.0
235.0	291072.0
236.0	290330.0
237.0	291136.0
238.0	291942.0
239.0	293397.0
240.0	293190.0
241.0	292142.0
242.0	292917.0
243.0	293665.0
244.0	294291.0
245.0	294014.0
246.0	293311.0
247.0	293572.0
248.0	293207.0
249.0	292238.0
250.0	293650.0
251.0	293316.0
252.0	292178.0
253.0	292532.0
254.0	292402.0
255.0	292566.0
256.0	292036.0
257.0	291815.0
258.0	290971.0
259.0	291139.0
260.0	290294.0
261.0	290258.0
262.0	289631.0
263.0	290003.0
264.0	288252.0
265.0	288001.0
266.0	287061.0
267.0	286730.0
268.0	286405.0
269.0	284533.0
270.0	285063.0
271.0	283898.0
272.0	281472.0
273.0	282919.0
274.0	281169.0
275.0	280848.0
276.0	278981.0
277.0	278259.0
278.0	278383.0
279.0	277073.0
280.0	275837.0
281.0	275757.0
282.0	274293.0
283.0	273427.0
284.0	272163.0
285.0	271337.0
286.0	270838.0
287.0	268270.0
288.0	268167.0
289.0	267029.0
290.0	265490.0
291.0	264979.0
292.0	263004.0
293.0	263048.0
294.0	260633.0
295.0	260196.0
296.0	258906.0
297.0	256854.0
298.0	256925.0
299.0	254100.0
300.0	253884.0
301.0	251991.0
302.0	250919.0
303.0	250874.0
304.0	248807.0
305.0	247486.0
306.0	246792.0
307.0	245087.0
308.0	244279.0
309.0	242284.0
310.0	241028.0
311.0	239885.0
312.0	239039.0
313.0	237156.0
314.0	235541.0
315.0	233868.0
316.0	233185.0
317.0	231314.0
318.0	230782.0
319.0	229657.0
320.0	228337.0
321.0	226879.0
322.0	224788.0
323.0	223609.0
324.0	221875.0
325.0	221295.0
326.0	219183.0
327.0	218735.0
328.0	217229.0
329.0	215224.0
330.0	213568.0
331.0	214013.0
332.0	210939.0
333.0	209739.0
334.0	207922.0
335.0	207541.0
336.0	206079.0
337.0	205469.0
338.0	204211.0
339.0	201970.0
340.0	200442.0
341.0	200145.0
342.0	197892.0
343.0	197061.0
344.0	196316.0
345.0	194169.0
346.0	193338.0
347.0	191030.0
348.0	190154.0
349.0	188973.0
350.0	187539.0
351.0	186035.0
352.0	184494.0
353.0	184188.0
354.0	182556.0
355.0	181631.0
356.0	179853.0
357.0	178386.0
358.0	176660.0
359.0	175653.0
360.0	174697.0
361.0	173227.0
362.0	172108.0
363.0	170844.0
364.0	169475.0
365.0	168273.0
366.0	167634.0
367.0	166056.0
368.0	164920.0
369.0	163955.0
370.0	162311.0
371.0	161292.0
372.0	160107.0
373.0	158788.0
374.0	156717.0
375.0	156110.0
376.0	154610.0
377.0	153640.0
378.0	152794.0
379.0	151132.0
380.0	150553.0
381.0	149246.0
382.0	148238.0
383.0	146935.0
384.0	145968.0
385.0	144160.0
386.0	143114.0
387.0	141958.0
388.0	141457.0
389.0	140155.0
390.0	139196.0
391.0	137514.0
392.0	137512.0
393.0	135667.0
394.0	134952.0
395.0	133706.0
396.0	132331.0
397.0	131892.0
398.0	130525.0
399.0	128625.0
400.0	128826.0
401.0	127829.0
402.0	126057.0
403.0	125740.0
404.0	123524.0
405.0	123135.0
406.0	122228.0
407.0	121521.0
408.0	120043.0
409.0	118829.0
410.0	118242.0
411.0	117917.0
412.0	116573.0
413.0	116118.0
414.0	114405.0
415.0	114058.0
416.0	113128.0
417.0	111819.0
418.0	111553.0
419.0	110054.0
420.0	109506.0
421.0	107725.0
422.0	107125.0
423.0	106641.0
424.0	105824.0
425.0	104763.0
426.0	104074.0
427.0	103088.0
428.0	102463.0
429.0	101825.0
430.0	100384.0
431.0	99259.0
432.0	98238.0
433.0	98074.0
434.0	96292.0
435.0	95541.0
436.0	94899.0
437.0	93234.0
438.0	93391.0
439.0	92508.0
440.0	91409.0
441.0	90584.0
442.0	90088.0
443.0	89285.0
444.0	88194.0
445.0	88023.0
446.0	86900.0
447.0	86512.0
448.0	85386.0
449.0	85051.0
450.0	84084.0
451.0	84265.0
452.0	82499.0
453.0	82432.0
454.0	81449.0
455.0	80779.0
456.0	80303.0
457.0	79511.0
458.0	78933.0
459.0	77156.0
460.0	77283.0
461.0	76653.0
462.0	76105.0
463.0	75334.0
464.0	74911.0
465.0	73900.0
466.0	73649.0
467.0	72874.0
468.0	72462.0
469.0	71430.0
470.0	71427.0
471.0	70717.0
472.0	70100.0
473.0	69109.0
474.0	68358.0
475.0	68114.0
476.0	67249.0
477.0	67084.0
478.0	66504.0
479.0	66241.0
480.0	65065.0
481.0	64948.0
482.0	63984.0
483.0	63052.0
484.0	63138.0
485.0	62394.0
486.0	62149.0
487.0	60853.0
488.0	60826.0
489.0	60160.0
490.0	59809.0
491.0	59075.0
492.0	58732.0
493.0	58176.0
494.0	57561.0
495.0	57509.0
496.0	56807.0
497.0	56235.0
498.0	56091.0
499.0	55200.0
500.0	55255.0
501.0	54778.0
502.0	54404.0
503.0	53643.0
504.0	52734.0
505.0	52829.0
506.0	52155.0
507.0	51766.0
508.0	51374.0
509.0	50387.0
510.0	50109.0
511.0	49353.0
512.0	49678.0
513.0	48899.0
514.0	48353.0
515.0	48286.0
516.0	47259.0
517.0	46916.0
518.0	46571.0
519.0	46281.0
520.0	45755.0
521.0	45160.0
522.0	45098.0
523.0	44848.0
524.0	44586.0
525.0	43715.0
526.0	43329.0
527.0	43050.0
528.0	43108.0
529.0	42242.0
530.0	42226.0
531.0	42261.0
532.0	41393.0
533.0	40854.0
534.0	40822.0
535.0	40164.0
536.0	40200.0
537.0	39593.0
538.0	39390.0
539.0	39025.0
540.0	38705.0
541.0	38527.0
542.0	38083.0
543.0	37728.0
544.0	37370.0
545.0	37102.0
546.0	36817.0
547.0	36816.0
548.0	36500.0
549.0	35729.0
550.0	35711.0
551.0	35005.0
552.0	34698.0
553.0	34692.0
554.0	34322.0
555.0	34048.0
556.0	33867.0
557.0	33552.0
558.0	33479.0
559.0	33178.0
560.0	32382.0
561.0	32619.0
562.0	31903.0
563.0	31998.0
564.0	31602.0
565.0	31400.0
566.0	31069.0
567.0	30634.0
568.0	30457.0
569.0	30295.0
570.0	30129.0
571.0	29400.0
572.0	29265.0
573.0	29000.0
574.0	28510.0
575.0	28507.0
576.0	28363.0
577.0	27920.0
578.0	27533.0
579.0	27546.0
580.0	27536.0
581.0	26787.0
582.0	26923.0
583.0	26523.0
584.0	26348.0
585.0	26203.0
586.0	26015.0
587.0	25504.0
588.0	25541.0
589.0	25149.0
590.0	25145.0
591.0	24803.0
592.0	24750.0
593.0	24295.0
594.0	23987.0
595.0	24086.0
596.0	23953.0
597.0	23526.0
598.0	23147.0
599.0	23222.0
600.0	22610.0
601.0	22602.0
602.0	22339.0
603.0	22364.0
604.0	22146.0
605.0	21952.0
606.0	21666.0
607.0	21772.0
608.0	21286.0
609.0	21417.0
610.0	20812.0
611.0	20950.0
612.0	20683.0
613.0	20291.0
614.0	20265.0
615.0	19988.0
616.0	19993.0
617.0	19629.0
618.0	19393.0
619.0	19280.0
620.0	18988.0
621.0	18870.0
622.0	18552.0
623.0	18249.0
624.0	18421.0
625.0	18205.0
626.0	18018.0
627.0	17980.0
628.0	17814.0
629.0	17435.0
630.0	17441.0
631.0	17189.0
632.0	16987.0
633.0	16742.0
634.0	16712.0
635.0	16781.0
636.0	16402.0
637.0	16468.0
638.0	16029.0
639.0	16095.0
640.0	15767.0
641.0	15851.0
642.0	15521.0
643.0	15506.0
644.0	15706.0
645.0	15239.0
646.0	14855.0
647.0	14840.0
648.0	14867.0
649.0	14793.0
650.0	14732.0
651.0	14343.0
652.0	14491.0
653.0	14312.0
654.0	14126.0
655.0	14099.0
656.0	13919.0
657.0	13744.0
658.0	13466.0
659.0	13533.0
660.0	13435.0
661.0	13093.0
662.0	12856.0
663.0	13050.0
664.0	12917.0
665.0	12661.0
666.0	12497.0
667.0	12383.0
668.0	12060.0
669.0	12172.0
670.0	12106.0
671.0	12166.0
672.0	11563.0
673.0	11675.0
674.0	11454.0
675.0	11405.0
676.0	11286.0
677.0	11211.0
678.0	10915.0
679.0	10860.0
680.0	10859.0
681.0	10694.0
682.0	10877.0
683.0	10649.0
684.0	10515.0
685.0	10484.0
686.0	10096.0
687.0	10256.0
688.0	10023.0
689.0	9909.0
690.0	9970.0
691.0	9805.0
692.0	9768.0
693.0	9774.0
694.0	9563.0
695.0	9679.0
696.0	9356.0
697.0	9262.0
698.0	9168.0
699.0	8972.0
700.0	9077.0
701.0	8867.0
702.0	8792.0
703.0	8618.0
704.0	8551.0
705.0	8519.0
706.0	8553.0
707.0	8390.0
708.0	8271.0
709.0	8149.0
710.0	8020.0
711.0	7873.0
712.0	7914.0
713.0	7841.0
714.0	7728.0
715.0	7626.0
716.0	7540.0
717.0	7351.0
718.0	7517.0
719.0	7408.0
720.0	7292.0
721.0	7092.0
722.0	7038.0
723.0	7022.0
