#Mapping quality	mapping quality
0.0	4.1642748E7
1.0	6388307.0
2.0	5731535.0
3.0	5609710.0
4.0	5072853.0
5.0	4865529.0
6.0	4833141.0
7.0	4378915.0
8.0	4430085.0
9.0	4446523.0
10.0	4469912.0
11.0	4017564.0
12.0	4135530.0
13.0	4830560.0
14.0	3880808.0
15.0	4364681.0
16.0	4270489.0
17.0	4109683.0
18.0	4244613.0
19.0	4122870.0
20.0	5766884.0
21.0	4632450.0
22.0	4665912.0
23.0	4667091.0
24.0	5076548.0
25.0	5202429.0
26.0	5259525.0
27.0	5736199.0
28.0	5313120.0
29.0	5380593.0
30.0	7618594.0
31.0	5954866.0
32.0	6157312.0
33.0	6737673.0
34.0	6494182.0
35.0	6734959.0
36.0	7341163.0
37.0	7199793.0
38.0	7120673.0
39.0	7354551.0
40.0	1.2588289E7
41.0	8188234.0
42.0	8770355.0
43.0	8773914.0
44.0	8968234.0
45.0	1.1559291E7
46.0	1.0171598E7
47.0	9879805.0
48.0	1.2567308E7
49.0	1.0475384E7
50.0	1.4578009E7
51.0	1.2960573E7
52.0	1.3276283E7
53.0	1.5143583E7
54.0	1.398254E7
55.0	1.6365838E7
56.0	1.8576624E7
57.0	1.9517086E7
58.0	1.9577623E7
59.0	1.9194088E7
60.0	2.249691336E9
