#Mapping quality	mapping quality
0.0	4.1302898E7
1.0	6580197.0
2.0	5714912.0
3.0	5326229.0
4.0	4857088.0
5.0	4634145.0
6.0	4533216.0
7.0	4179300.0
8.0	4277169.0
9.0	4160921.0
10.0	4276890.0
11.0	3925362.0
12.0	4052167.0
13.0	4424943.0
14.0	3888338.0
15.0	4236832.0
16.0	4163681.0
17.0	4092993.0
18.0	4186333.0
19.0	4096722.0
20.0	5362138.0
21.0	4529189.0
22.0	4606387.0
23.0	4627719.0
24.0	4989990.0
25.0	5086788.0
26.0	5154293.0
27.0	5414146.0
28.0	5302765.0
29.0	5340418.0
30.0	7454469.0
31.0	5894937.0
32.0	6114213.0
33.0	6505150.0
34.0	6479798.0
35.0	6593339.0
36.0	7360603.0
37.0	7071635.0
38.0	7106327.0
39.0	7136920.0
40.0	1.1102216E7
41.0	7847294.0
42.0	8659215.0
43.0	8377295.0
44.0	8523215.0
45.0	1.103687E7
46.0	9643447.0
47.0	9249522.0
48.0	1.2063659E7
49.0	9903486.0
50.0	1.3602061E7
51.0	1.2699858E7
52.0	1.3153961E7
53.0	1.4312478E7
54.0	1.44716E7
55.0	1.6134743E7
56.0	1.7720166E7
57.0	1.9621437E7
58.0	2.2505239E7
59.0	2.3329183E7
60.0	2.14402606E9
61.0	1.2373237E7
62.0	5758126.0
63.0	1759299.0
64.0	394811.0
65.0	811371.0
66.0	151085.0
67.0	30030.0
68.0	12174.0
69.0	450.0
70.0	121228.0
