#Duplication rate	Coverage
1.0	1.43467553E8
2.0	1.9956312E7
3.0	3862365.0
4.0	1232968.0
5.0	474536.0
6.0	247053.0
7.0	138544.0
8.0	89625.0
9.0	60384.0
10.0	44228.0
11.0	32767.0
12.0	25568.0
13.0	20253.0
14.0	16670.0
15.0	13635.0
16.0	11711.0
17.0	9738.0
18.0	8546.0
19.0	7308.0
20.0	6475.0
21.0	5799.0
22.0	5192.0
23.0	4689.0
24.0	4346.0
25.0	3743.0
26.0	3455.0
27.0	3061.0
28.0	2872.0
29.0	2660.0
30.0	2519.0
31.0	2221.0
32.0	2058.0
33.0	1927.0
34.0	1828.0
35.0	1661.0
36.0	1582.0
37.0	1431.0
38.0	1350.0
39.0	1309.0
40.0	1306.0
41.0	1161.0
42.0	995.0
43.0	973.0
44.0	963.0
45.0	932.0
46.0	857.0
47.0	808.0
48.0	743.0
49.0	679.0
50.0	23239.0
