#Mapping quality	mapping quality
0.0	3.8155717E7
1.0	6221800.0
2.0	5550768.0
3.0	5380377.0
4.0	4907463.0
5.0	4712180.0
6.0	4715840.0
7.0	4311102.0
8.0	4349398.0
9.0	4335461.0
10.0	4360172.0
11.0	3970255.0
12.0	4087056.0
13.0	4698346.0
14.0	3854731.0
15.0	4293529.0
16.0	4229855.0
17.0	4092296.0
18.0	4247738.0
19.0	4145198.0
20.0	5542722.0
21.0	4591837.0
22.0	4652885.0
23.0	4667091.0
24.0	5048240.0
25.0	5158004.0
26.0	5300894.0
27.0	5722373.0
28.0	5389326.0
29.0	5420036.0
30.0	7402881.0
31.0	5998384.0
32.0	6245697.0
33.0	6747010.0
34.0	6568054.0
35.0	6822769.0
36.0	7415890.0
37.0	7302546.0
38.0	7315420.0
39.0	7519947.0
40.0	1.2051047E7
41.0	8318531.0
42.0	8952956.0
43.0	8928210.0
44.0	9185837.0
45.0	1.1534957E7
46.0	1.0439654E7
47.0	1.0098722E7
48.0	1.2799941E7
49.0	1.0854211E7
50.0	1.4710493E7
51.0	1.3718708E7
52.0	1.4383973E7
53.0	1.5856717E7
54.0	1.5898648E7
55.0	1.7810636E7
56.0	1.9863747E7
57.0	2.2097214E7
58.0	2.3981886E7
59.0	2.3277753E7
60.0	2.253984457E9
