#Coverage (X)	Coverage
1.0	98.89189059197453
2.0	96.8574087925129
3.0	92.95472119496281
4.0	86.74877218073652
5.0	78.2934183766495
6.0	68.13988916607843
7.0	57.19402193438514
8.0	46.44654848048961
9.0	36.71121225937057
10.0	28.493487903746882
11.0	21.96621535543808
12.0	17.040600502564672
13.0	13.472283194671334
14.0	10.96381322481271
15.0	9.22975268725024
16.0	8.029695118678362
17.0	7.185459483794602
18.0	6.570014686822532
19.0	6.101789681782137
20.0	5.725281289148427
21.0	5.407213174861965
22.0	5.128583011752781
23.0	4.877536131785433
24.0	4.648152517849212
25.0	4.436099921654105
26.0	4.23855014552781
27.0	4.053888852463004
28.0	3.880423847878788
29.0	3.7173769467478195
30.0	3.5638273198750596
31.0	3.418883973996955
32.0	3.2820524495870274
33.0	3.1523810514687227
34.0	3.029266241370806
35.0	2.912559905204816
36.0	2.8015629941997844
37.0	2.6963275791599415
38.0	2.596200714932266
39.0	2.501017380400455
40.0	2.410344563849293
41.0	2.3239234740920978
42.0	2.2413653915643295
43.0	2.1624780521027276
44.0	2.087224658058446
45.0	2.0152750251230174
46.0	1.946706904313146
47.0	1.8808972219262614
48.0	1.8179164475910028
49.0	1.7575454292868073
50.0	1.6995681761810886
51.0	1.6440916358806277
