#Mapping quality	mapping quality
0.0	4.5179221E7
1.0	7046999.0
2.0	6032469.0
3.0	5534204.0
4.0	5045403.0
5.0	4811486.0
6.0	4732651.0
7.0	4339912.0
8.0	4479633.0
9.0	4333141.0
10.0	4512567.0
11.0	4160832.0
12.0	4304470.0
13.0	4598452.0
14.0	4147148.0
15.0	4510619.0
16.0	4418430.0
17.0	4358690.0
18.0	4435992.0
19.0	4357721.0
20.0	5684812.0
21.0	4766120.0
22.0	4893076.0
23.0	4910304.0
24.0	5312111.0
25.0	5392128.0
26.0	5453637.0
27.0	5681072.0
28.0	5628642.0
29.0	5644879.0
30.0	8222618.0
31.0	6230487.0
32.0	6437539.0
33.0	6798228.0
34.0	6822370.0
35.0	6915362.0
36.0	7723408.0
37.0	7342087.0
38.0	7401798.0
39.0	7378390.0
40.0	1.1769799E7
41.0	8123958.0
42.0	9038137.0
43.0	8681018.0
44.0	8784018.0
45.0	1.2161744E7
46.0	1.0047246E7
47.0	9688310.0
48.0	1.3512648E7
49.0	1.0494559E7
50.0	1.5351693E7
51.0	1.4862338E7
52.0	1.5441106E7
53.0	1.6622788E7
54.0	1.7878573E7
55.0	1.9309584E7
56.0	2.0001164E7
57.0	2.1489629E7
58.0	2.4567796E7
59.0	2.5212601E7
60.0	2.101240467E9
61.0	1.2582897E7
62.0	5420649.0
63.0	1605555.0
64.0	347236.0
65.0	733156.0
66.0	127350.0
67.0	23071.0
68.0	8594.0
69.0	354.0
70.0	116835.0
