#Mapping quality	mapping quality
0.0	6.2616953E7
1.0	4880502.0
2.0	4755955.0
3.0	4927592.0
4.0	4453845.0
5.0	4214940.0
6.0	4365538.0
7.0	3845887.0
8.0	4082384.0
9.0	4055882.0
10.0	4121593.0
11.0	3403708.0
12.0	3582870.0
13.0	4765591.0
14.0	3202193.0
15.0	3980282.0
16.0	3732280.0
17.0	3386736.0
18.0	3630389.0
19.0	3468467.0
20.0	6563854.0
21.0	4193250.0
22.0	4281439.0
23.0	4168638.0
24.0	4654590.0
25.0	4712058.0
26.0	4511945.0
27.0	5790974.0
28.0	4481321.0
29.0	4453704.0
30.0	1.0108434E7
31.0	5240882.0
32.0	5356770.0
33.0	6225000.0
34.0	5614779.0
35.0	5705085.0
36.0	6207532.0
37.0	5882079.0
38.0	5630964.0
39.0	6069972.0
40.0	1.5847896E7
41.0	6948923.0
42.0	7364918.0
43.0	7507078.0
44.0	7103052.0
45.0	1.0153392E7
46.0	8262882.0
47.0	8320943.0
48.0	1.0341898E7
49.0	8146989.0
50.0	1.2766552E7
51.0	9246552.0
52.0	9361539.0
53.0	1.2005503E7
54.0	9708189.0
55.0	1.1545406E7
56.0	1.1732444E7
57.0	1.1097566E7
58.0	1.0382936E7
59.0	1.018544E7
60.0	2.027274805E9
