#Coverage (X)	Coverage
1.0	87.89636148783816
2.0	69.52841399148505
3.0	49.707384847828166
4.0	33.175851685880104
5.0	21.43321082458337
6.0	14.0027684007826
7.0	9.629224375591761
8.0	7.1308425024727455
9.0	5.671741598067101
10.0	4.757457482906133
11.0	4.123304491322003
12.0	3.641364547917888
13.0	3.250449840246162
14.0	2.9204953039686217
15.0	2.636033672531113
16.0	2.3871592035657585
17.0	2.16843223845882
18.0	1.9750500802148565
19.0	1.8028752665537127
20.0	1.6490116875399679
21.0	1.5114862646091325
22.0	1.3878872244469562
23.0	1.2762313655836266
24.0	1.1750669568384495
25.0	1.0835793707249053
26.0	1.000329911522826
27.0	0.9243774331886101
28.0	0.85519455011422
29.0	0.7920427874763618
30.0	0.7343173993589573
31.0	0.6812929108802734
32.0	0.6328276368846986
33.0	0.5886511359646818
34.0	0.5480716762562565
35.0	0.5109777637249806
36.0	0.47703076054844473
37.0	0.44594850406029707
38.0	0.4175892380670092
39.0	0.39152673497588353
40.0	0.3675900064843205
41.0	0.34563619531084555
42.0	0.3252989588395394
43.0	0.3065130842487207
44.0	0.2893103254940428
45.0	0.2734253203800847
46.0	0.25877321409694787
47.0	0.24519196912146413
48.0	0.23263335069773916
49.0	0.22099364344488492
50.0	0.21012611851412544
51.0	0.20001635520522143
