#Mapping quality	mapping quality
0.0	4.2273941E7
1.0	7359330.0
2.0	6311331.0
3.0	5849731.0
4.0	5369794.0
5.0	5136099.0
6.0	5058769.0
7.0	4706234.0
8.0	4804280.0
9.0	4677088.0
10.0	4811003.0
11.0	4503273.0
12.0	4620152.0
13.0	4899143.0
14.0	4480309.0
15.0	4802896.0
16.0	4734761.0
17.0	4695580.0
18.0	4784862.0
19.0	4709233.0
20.0	5853982.0
21.0	5106184.0
22.0	5226387.0
23.0	5271453.0
24.0	5648082.0
25.0	5729747.0
26.0	5823061.0
27.0	6033338.0
28.0	6014377.0
29.0	6042968.0
30.0	8204415.0
31.0	6581318.0
32.0	6818889.0
33.0	7101438.0
34.0	7185292.0
35.0	7255061.0
36.0	8041649.0
37.0	7703331.0
38.0	7734301.0
39.0	7677777.0
40.0	1.1632948E7
41.0	8406127.0
42.0	9439625.0
43.0	8968453.0
44.0	9015134.0
45.0	1.2635661E7
46.0	1.0516924E7
47.0	1.0071058E7
48.0	1.4536085E7
49.0	1.1264782E7
50.0	1.6940345E7
51.0	1.7281428E7
52.0	1.8522193E7
53.0	1.9760298E7
54.0	2.3960774E7
55.0	2.5730053E7
56.0	2.4682363E7
57.0	2.4578138E7
58.0	2.7465061E7
59.0	2.7319228E7
60.0	2.061799668E9
61.0	1.3511028E7
62.0	4844967.0
63.0	1292205.0
64.0	332752.0
65.0	515616.0
66.0	101915.0
67.0	21231.0
68.0	7951.0
69.0	330.0
70.0	65030.0
