#Insert size (bp)	insert size
1.0	122.0
2.0	824.0
3.0	760.0
4.0	808.0
5.0	771.0
6.0	711.0
7.0	802.0
8.0	827.0
9.0	819.0
10.0	758.0
11.0	894.0
12.0	890.0
13.0	816.0
14.0	798.0
15.0	788.0
16.0	845.0
17.0	854.0
18.0	934.0
19.0	43621.0
20.0	51873.0
21.0	36159.0
22.0	20557.0
23.0	10793.0
24.0	6711.0
25.0	5487.0
26.0	5071.0
27.0	5027.0
28.0	4739.0
29.0	4707.0
30.0	4319.0
31.0	4732.0
32.0	5096.0
33.0	5207.0
34.0	5437.0
35.0	5827.0
36.0	6345.0
37.0	6564.0
38.0	7305.0
39.0	6887.0
40.0	7613.0
41.0	8110.0
42.0	8226.0
43.0	8531.0
44.0	8523.0
45.0	9109.0
46.0	9398.0
47.0	9789.0
48.0	10017.0
49.0	10079.0
50.0	10629.0
51.0	10633.0
52.0	11080.0
53.0	11174.0
54.0	11036.0
55.0	11972.0
56.0	11464.0
57.0	12730.0
58.0	11955.0
59.0	12884.0
60.0	11969.0
61.0	12855.0
62.0	13058.0
63.0	13289.0
64.0	13078.0
65.0	13581.0
66.0	13546.0
67.0	13700.0
68.0	13925.0
69.0	14148.0
70.0	14031.0
71.0	14714.0
72.0	14384.0
73.0	14983.0
74.0	15601.0
75.0	15752.0
76.0	17277.0
77.0	17975.0
78.0	18158.0
79.0	19211.0
80.0	19556.0
81.0	19988.0
82.0	20569.0
83.0	20804.0
84.0	20734.0
85.0	21113.0
86.0	21997.0
87.0	21532.0
88.0	22068.0
89.0	22133.0
90.0	22180.0
91.0	22030.0
92.0	22586.0
93.0	22574.0
94.0	23851.0
95.0	23459.0
96.0	23623.0
97.0	23602.0
98.0	24167.0
99.0	24766.0
100.0	24197.0
101.0	24894.0
102.0	25510.0
103.0	25872.0
104.0	25905.0
105.0	25729.0
106.0	26004.0
107.0	25917.0
108.0	26108.0
109.0	26342.0
110.0	26435.0
111.0	26583.0
112.0	26612.0
113.0	27020.0
114.0	26886.0
115.0	27262.0
116.0	28067.0
117.0	27596.0
118.0	27469.0
119.0	28060.0
120.0	28013.0
121.0	28660.0
122.0	28508.0
123.0	29545.0
124.0	30042.0
125.0	30156.0
126.0	30826.0
127.0	31332.0
128.0	31617.0
129.0	32752.0
130.0	33266.0
131.0	34231.0
132.0	35091.0
133.0	35896.0
134.0	37361.0
135.0	38812.0
136.0	40323.0
137.0	41806.0
138.0	43541.0
139.0	46025.0
140.0	49803.0
141.0	53364.0
142.0	59584.0
143.0	75359.0
144.0	493089.0
145.0	512353.0
146.0	518260.0
