#Mapping quality	mapping quality
0.0	8.0101094E7
1.0	5118898.0
2.0	5169796.0
3.0	5263138.0
4.0	4899247.0
5.0	4613067.0
6.0	4774762.0
7.0	4321602.0
8.0	4776046.0
9.0	4560024.0
10.0	4752835.0
11.0	4015761.0
12.0	4128376.0
13.0	5240563.0
14.0	3676338.0
15.0	4564341.0
16.0	4305109.0
17.0	3941488.0
18.0	4146169.0
19.0	3989055.0
20.0	7739420.0
21.0	4878897.0
22.0	5133618.0
23.0	4966970.0
24.0	5424854.0
25.0	5407572.0
26.0	5201725.0
27.0	6266022.0
28.0	5203417.0
29.0	5083973.0
30.0	1.4166215E7
31.0	6027001.0
32.0	6235409.0
33.0	6938411.0
34.0	6576372.0
35.0	6558412.0
36.0	6951892.0
37.0	6303531.0
38.0	6105117.0
39.0	6393372.0
40.0	1.8071041E7
41.0	7521378.0
42.0	8213628.0
43.0	8327177.0
44.0	7360488.0
45.0	1.2903945E7
46.0	8504872.0
47.0	9089384.0
48.0	1.2614386E7
49.0	8638295.0
50.0	1.3340687E7
51.0	1.0704322E7
52.0	1.0069068E7
53.0	1.1536494E7
54.0	1.0155251E7
55.0	1.074243E7
56.0	1.0653769E7
57.0	1.019601E7
58.0	9514589.0
59.0	9081638.0
60.0	1.942132129E9
